row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area
2493;421.2953125;4.3900228;0;0;403969.97
2494;451.3060449;4.3900228;0;0;764072.44
2495;740.4070073;4.3900228;0;0;54245.543
2496;803.4031355;4.3900228;0;0;5643564.5
2497;819.3770208;4.3900228;0;0;636104.75
2498;825.3382734;4.3900228;0;0;283029.78
2499;928.4762796;4.3900228;0;0;134838.72
2500;329.1628037;4.3926477;0;59610.008;0
2501;145.1013545;4.397931;0;0;89714.6
2502;147.1169817;4.397931;0;0;106638.19
2503;149.132722;4.397931;0;0;234326.78
2504;161.1327107;4.397931;0;0;107674.664
2505;163.1483043;4.397931;0;0;86485.87
2506;173.1327344;4.397931;0;0;87145.95
2507;201.1639951;4.397931;0;0;103731.375
2508;271.2422674;4.397931;0;0;895930.6
2509;307.2634772;4.397931;0;0;465245.6
2510;397.2742203;4.397931;0;0;112698.36
2511;403.2847932;4.397931;0;0;209126.33
2512;433.2955872;4.397931;0;0;446701.72
2513;469.3167839;4.397931;0;0;172933.27
2514;583.3478392;4.397931;0;0;269980.62
2515;601.3585774;4.397931;0;0;950275.7
2516;781.421381;4.397931;0;0;204396.94
2517;798.4481207;4.397931;0;0;7642674.5
2518;834.3330612;4.397931;0;0;209025.89
2519;708.3810576;4.4058747;0;0;49954.582
2520;726.3913762;4.4058747;0;0;168142.3
2521;731.3469258;4.4139123;0;0;164783.44
2522;960.5539724;4.4139123;0;0;134499.27
2523;162.9985364;4.422127;0;0;416495.28
2524;190.9934673;4.422127;0;0;524024.9
2525;404.1964187;4.434458;0;1287860.2;0
2526;271.0603559;4.4420834;413305.94;0;0
2527;323.2011145;4.4465265;0;0;470441.38
2528;341.2117363;4.4465265;0;0;551952.5
2529;351.1961076;4.4465265;0;0;534320.2
2530;359.2221814;4.4465265;0;0;488422.94
2531;369.2066274;4.4465265;0;0;795408
2532;387.2170095;4.4465265;0;0;147978.53
2533;405.2275405;4.4465265;0;0;999177.1
2534;549.3065096;4.4465265;0;0;334310.97
2535;566.3331007;4.4465265;0;0;144152.12
2536;571.2881753;4.4465265;0;0;756782
2537;594.3641539;4.4465265;0;0;530758.8
2538;990.5289925;4.454591;0;0;77147.76
2539;573.3023503;4.462793;0;0;140772.92
2540;796.4345794;4.496674;0;0;111359.83
2541;404.1966364;4.501807;0;307510.06;0
2542;798.4492581;4.5048656;0;0;563285.75
2543;803.4043279;4.5048656;0;0;474555.56
2544;870.4340954;4.5048656;0;0;166665.19
2545;271.2426042;4.5131345;0;0;91961.29
2546;289.2531591;4.5131345;0;0;236417
2547;884.449622;4.5131345;0;0;445347.84
2548;259.0970517;4.5354924;0;223947.86;0
2549;876.3810856;4.5354924;0;311840.72;0
2550;478.2232309;4.5438695;0;378596.75;0
2551;351.2149742;4.564184;0;0;81193.734
2552;128.0622993;4.5799694;0;0;180004.4
2553;141.0700116;4.5799694;0;0;101678.15
2554;143.0856851;4.5799694;0;0;84656.67
2555;157.1013833;4.5799694;0;0;88452.74
2556;187.1483172;4.5799694;0;0;75234.65
2557;199.1483554;4.5799694;0;0;110634.58
2558;211.1483063;4.5799694;0;0;77304.67
2559;290.2116437;4.5799694;0;0;157028.05
2560;339.2208184;4.5799694;0;0;107294.74
2561;449.2691888;4.5799694;0;0;128264.29
2562;538.3374159;4.5799694;0;0;5052950
2563;584.3194793;4.5799694;0;0;688191.6
2564;605.2632268;4.5799694;0;0;44480.82
2565;646.291462;4.5799694;0;0;85793.734
2566;798.4893986;4.5799694;0;0;1861702.1
2567;780.3234913;4.585959;0;930759.75;0
2568;191.1645203;4.5860386;166657.2;145739.98;0
2569;213.1464899;4.5860386;175369.33;113811.64;0
2570;130.3246728;4.5878506;0;0;141105.86
2571;131.0857631;4.5878506;0;0;107416.055
2572;133.1013813;4.5878506;0;0;83874.58
2573;145.1013449;4.5878506;0;0;127569.55
2574;155.0703959;4.5878506;0;0;117515.875
2575;159.1170359;4.5878506;0;0;148838.67
2576;173.1326874;4.5878506;0;0;55262.63
2577;175.1483748;4.5878506;0;0;185617.4
2578;185.1327096;4.5878506;0;0;169631.12
2579;201.1639614;4.5878506;0;0;152201.7
2580;255.1381524;4.5878506;0;0;96878.25
2581;257.1537809;4.5878506;0;0;240288.05
2582;271.169458;4.5878506;0;0;207696.67
2583;275.1642935;4.5878506;0;0;80648.29
2584;281.1538783;4.5878506;0;0;72486.664
2585;289.2529248;4.5878506;0;0;114105.35
2586;291.2108794;4.5878506;0;0;217547.66
2587;295.1694959;4.5878506;0;0;120544.51
2588;309.2215094;4.5878506;0;0;413133.7
2589;319.2059598;4.5878506;0;0;377152.8
2590;327.2321183;4.5878506;0;0;148981.72
2591;337.216338;4.5878506;0;0;8505185
2592;339.2322442;4.5878506;0;0;321718.97
2593;355.2269703;4.5878506;0;0;1.06E+07
2594;357.2311755;4.5878506;0;0;294293.97
2595;373.237603;4.5878506;0;0;4376199
2596;391.2479797;4.5878506;0;0;1964745.2
2597;396.2535604;4.5878506;0;0;153381.97
2598;414.2644308;4.5878506;0;0;301273.6
2599;432.2756226;4.5878506;0;0;144212.33
2600;467.2799326;4.5878506;0;0;389735.16
2601;485.290412;4.5878506;0;0;1177023.2
2602;503.3007151;4.5878506;0;0;665484.9
2603;521.3108468;4.5878506;0;0;1.22E+07
2604;543.2929995;4.5878506;0;0;1834875.2
2605;559.2669848;4.5878506;0;0;365340.22
2606;562.3375967;4.5878506;0;0;944738.3
2607;564.3472513;4.5878506;0;0;88938.086
2608;566.3690277;4.5878506;0;0;1306702.1
2609;801.3886899;4.5878506;0;0;109877.195
2610;884.4488005;4.5878506;0;0;159265.69
2611;911.5513876;4.5878506;0;0;292209.9
2612;942.4906324;4.5878506;0;0;636136.9
2613;1058.642201;4.5878506;0;0;852390.56
2614;1063.597735;4.5878506;0;0;430056
2615;796.4336781;4.5957546;0;0;438583.56
2616;259.0970321;4.6365857;0;143961.47;0
2617;299.2374923;4.644969;0;0;232013.11
2618;658.3808501;4.644969;0;0;314473.38
2619;663.3363391;4.644969;0;0;189971.8
2620;495.2959852;4.653121;0;0;199150.34
2621;692.3859356;4.653124;0;421640.66;985145.25
2622;697.3412189;4.653124;0;392377.7;766799.56
2623;852.4233293;4.6614294;0;199254.3;68384.375
2624;404.1964807;4.6779747;0;914937.75;0
2625;807.3860501;4.6779747;0;80926.13;0
2626;477.2856472;4.682151;0;58958.043;318493.75
2627;290.2119459;4.704208;0;0;246806.19
2628;729.368056;4.707694;0;173299.06;253725.58
2629;236.1622213;4.7089124;99589.69;154471.53;145295.05
2630;266.1730995;4.7111807;0;125875.06;0
2631;724.4129039;4.7118235;0;135062.53;288068.38
2632;214.1805146;4.7143908;534821.5;623895.5;627656.2
2633;244.1911123;4.7171435;213851.61;246709.62;240514.62
2634;226.1804932;4.719881;281347.9;329026;310542.22
2635;267.1596945;4.720679;0;0;70265.55
2636;459.2750159;4.720679;0;0;58676.94
2637;780.438665;4.720679;0;0;586255.25
2638;785.3940943;4.720679;0;0;179413.34
2639;441.2099732;4.722713;155605.55;849831.5;720443.4
2640;436.2547332;4.725462;140560.89;266693.9;233612.61
2641;464.286192;4.725487;98538.22;200616.6;190751.69
2642;401.2173453;4.727635;0;87763.57;0
2643;457.1842923;4.727635;0;108091.234;0
2644;289.2523262;4.745995;0;0;148843.27
2645;478.2231148;4.7526703;0;285057.47;0
2646;553.2991771;4.763274;0;0;167213.11
2647;404.1966756;4.777964;0;100845.695;0
2648;261.1100596;4.7905183;68491.055;0;0
2649;246.2430234;4.799895;1630483.9;991144.3;1625640.4
2650;636.3599208;4.812551;0;121210.54;98831.85
2651;641.315333;4.812551;0;214025.28;201534.81
2652;203.179863;4.8138156;0;0;52829.344
2653;271.2424006;4.8138156;0;0;138682.61
2654;289.0922528;4.8138156;0;0;68150.02
2655;289.2529641;4.8138156;0;0;496618.4
2656;307.102822;4.8138156;0;0;145904.53
2657;307.2636213;4.8138156;0;0;61258.566
2658;351.2151995;4.8138156;0;0;92828.98
2659;577.3375328;4.8138156;0;0;161478.12
2660;595.3481231;4.8138156;0;0;254456.25
2661;613.3590264;4.8138156;0;0;136585.03
2662;815.4035809;4.8138156;0;0;768320.7
2663;202.2168754;4.8207674;0;119915.38;239136.78
2664;810.4486039;4.8219113;0;0;1124658.1
2665;309.2063857;4.827976;0;51921.42;0
2666;708.3809988;4.8551235;0;0;506288.44
2667;713.3367162;4.8551235;0;0;328222.1
2668;697.3402453;4.8586226;0;49365.742;64334.43
2669;348.275021;4.8624716;0;138539.94;415498.53
2670;277.2168143;4.8635736;0;0;162717.47
2671;295.2274047;4.866633;0;47410.043;202371.14
2672;353.230446;4.866633;0;235346.98;520351.9
2673;478.2228429;4.8696923;0;2013303.5;0
2674;324.196346;4.8892317;0;0;411002.34
2675;261.1103291;4.8968277;119560.195;70178.484;76446.93
2676;262.2381063;4.9111257;279266.72;163652.97;1486147.9
2677;740.4075173;4.9143357;0;0;114751.46
2678;493.2803387;4.917346;0;54089.098;48228.734
2679;690.3708104;4.921571;0;233113.62;87789.84
2680;695.3262155;4.921571;0;346620.12;80162.82
2681;289.2531672;4.9754415;0;0;55110.832
2682;339.2326341;4.9754415;0;0;58127.734
2683;375.2534502;4.9754415;0;0;71420.805
2684;420.3118085;4.9754415;0;0;77181.09
2685;455.2258126;4.988152;0;132069.06;0
2686;580.3845352;5.009262;0;0;866158.1
2687;626.2759631;5.02171;0;164914.81;0
2688;313.0708059;5.0248857;243276.94;0;0
2689;309.22151;5.025181;0;0;100303.42
2690;337.2164037;5.025181;0;0;2087602
2691;355.2270481;5.025181;0;0;2636408
2692;373.2376587;5.025181;0;0;1059219.1
2693;391.2480028;5.025181;0;0;590847.9
2694;499.3060094;5.025181;0;0;256245.64
2695;517.3166368;5.025181;0;0;155764.05
2696;535.3266464;5.025181;0;0;3416619
2697;552.3531778;5.025181;0;0;1442783.1
2698;557.308539;5.025181;0;0;1112662.9
2699;573.2826282;5.025181;0;0;190436.61
2700;598.3354334;5.025181;0;0;330121.5
2701;175.1120817;5.0331497;0;0;87332.22
2702;193.1226833;5.0331497;0;0;57442
2703;299.2009367;5.0331497;0;0;72295.57
2704;430.1137277;5.033721;114862.59;0;0
2705;493.2802661;5.0439663;0;257115.62;102305.83
2706;690.3704793;5.0439663;0;770246.7;306357.88
2707;695.3257092;5.0439663;0;984992.06;139757.06
2708;283.1544639;5.046697;0;140824.02;0
2709;711.2980567;5.046697;0;89264.61;0
2710;289.2529993;5.049445;0;0;114714.06
2711;509.3092801;5.049445;0;0;162669.52
2712;724.375749;5.049445;0;0;105081.766
2713;299.0917741;5.069837;76779.44;0;0
2714;626.2758387;5.0719137;0;200799.81;0
2715;425.2153318;5.0803385;0;126264.93;0
2716;277.1804566;5.084016;0;0;142752.02
2717;722.3967006;5.105628;0;187416.88;0
2718;475.2698932;5.114126;0;159778.19;0
2719;727.3521173;5.114126;0;407488.6;0
2720;327.1960014;5.1279488;0;0;126769.78
2721;299.0916621;5.1329308;341608.16;0;0
2722;198.1859154;5.1538444;105977.88;91368.74;94531.08
2723;339.2323128;5.1791983;0;0;241864.38
2724;357.2427117;5.1791983;0;0;179427.34
2725;375.2532575;5.1791983;0;0;174264.81
2726;487.3061038;5.1791983;0;0;150076.84
2727;505.3160897;5.1791983;0;0;520388.34
2728;522.3430902;5.1791983;0;0;172949.03
2729;550.3741827;5.1791983;0;0;476216.62
2730;568.3249132;5.1791983;0;0;100621.62
2731;695.3254276;5.1901336;0;47063.03;0
2732;780.4537782;5.2299733;0;0;135413.81
2733;667.3309684;5.2400646;0;135968.7;0
2734;706.3652499;5.2467666;0;0;117609.57
2735;662.3754391;5.2483397;0;62064.87;0
2736;406.38134;5.2542443;156033.16;0;0
2737;158.1545767;5.255333;1178931.2;865275.4;855894.3
2738;634.3441358;5.256577;0;197994.7;0
2739;639.2994254;5.256577;0;334036.9;0
2740;709.3417196;5.256577;0;63069.902;0
2741;211.169965;5.258053;348176.56;401870.03;352105.12
2742;228.1965826;5.258053;5983562.5;6718775;6058218
2743;273.2543721;5.2580853;917957.2;586632.6;844296.06
2744;229.1808861;5.2608447;254838.47;330219.97;276528.88
2745;266.152563;5.260869;150624.1;197720.48;151603.38
2746;175.1488347;5.2636294;243670.84;372627.28;248965.89
2747;193.1594466;5.2664495;294924.47;346596.9;292098.75
2748;250.1785071;5.269294;1759806.8;2360243.8;1862695.4
2749;351.2146161;5.2731123;0;113139.53;0
2750;268.1887042;5.2813935;0;134859.69;0
2751;223.1337152;5.2861705;147239.81;185890.38;137863.2
2752;365.2302861;5.28965;0;76369.125;0
2753;693.310221;5.339812;0;542989.25;0
2754;291.1958644;5.3407555;0;0;59130.027
2755;477.285553;5.3565474;0;39944.055;0
2756;626.2759233;5.3565474;0;73836.055;0
2757;679.3312646;5.3565474;0;65157.895;0
2758;535.288458;5.3572598;0;203167.1;198389.03
2759;353.230512;5.3666744;0;0;123733.44
2760;331.2272276;5.3843594;0;0;115908.59
2761;451.2309408;5.3958263;0;240077.8;115813.46
2762;429.2483965;5.3987613;0;164953.64;0
2763;567.314392;5.4087324;0;94011.08;127812.836
2764;590.3905932;5.4102907;0;0;39653.6
2765;240.196592;5.4358077;122264.35;144084.92;122690.02
2766;626.2760515;5.4408383;0;119937.48;0
2767;439.2313653;5.4492383;0;399604.34;0
2768;269.2115879;5.4514914;0;473158.12;253959.61
2769;492.2389624;5.45758;0;146338.25;0
2770;283.1544807;5.4659486;0;229993.67;0
2771;434.275977;5.4659486;0;162828.53;0
2772;491.2646323;5.4659486;0;83084.336;0
2773;688.354825;5.4659486;0;792325.4;0
2774;693.3101884;5.4659486;0;527583.75;0
2775;158.1544791;5.4826736;0;79373.01;0
2776;611.3049707;5.4826736;0;53457.184;0
2777;265.1063705;5.492074;80876.58;0;0
2778;251.2016041;5.5045037;70263;162524.1;0
2779;309.2042679;5.507413;0;412891.22;129383.53
2780;348.2026764;5.508203;158773.36;108107.29;106664.266
2781;304.1756199;5.5160103;0;296184.44;312293.1
2782;309.1317865;5.5197315;218122.94;108372.68;113956.16
2783;304.1773127;5.5271735;468429.9;0;0
2784;718.455039;5.5682096;0;215220.6;292188.7
2785;408.3968417;5.5716066;397956.78;0;0
2786;269.2126804;5.5867896;61914.27;150681.12;78041.24
2787;367.247845;5.601737;0;165122.45;0
2788;267.197496;5.611497;0;80719.125;50869.605
2789;491.3038628;5.653018;0;117912.21;0
2790;688.3952881;5.653018;0;180302.27;0
2791;693.3506117;5.653018;0;415452.53;0
2792;309.2064305;5.6641026;0;170021.64;74486.32
2793;665.3193081;5.678397;0;66127.6;0
2794;702.3741166;5.678397;0;68323.67;0
2795;707.3301362;5.678397;0;104908.74;0
2796;473.2932274;5.686866;0;56830.39;0
2797;269.2131675;5.6899796;221928.64;85467.08;59128.96
2798;725.3791618;5.7287216;0;110510.37;0
2799;349.2021311;5.7368736;0;162539.9;0
2800;274.2761194;5.738024;2428336;4956536.5;2784348.8
2801;291.1979645;5.740205;0;80138.164;81567.875
2802;288.2920335;5.7505116;71299.25;0;0
2803;384.3975333;5.7591844;84697.61;0;0
2804;230.250078;5.772202;277497.56;441394.66;463420.22
2805;267.198005;5.7875004;0;50343.93;0
2806;290.2713929;5.8188376;285865.12;376012.53;2210299.5
2807;349.2013206;5.821969;0;60091.254;0
2808;275.2032537;5.856373;0;74487.71;81907.63
2809;528.3214332;5.8648686;0;78460.695;0
2810;533.2766345;5.8648686;0;243223.7;0
2811;732.4742327;5.88233;0;51155.793;83913.25
2812;351.2172809;5.9078517;0;43939.04;0
2813;565.303284;5.916431;0;48100.94;0
2814;254.2132161;5.9271026;120679.82;132058.25;118909.73
2815;335.2226128;5.935543;0;0;45431.22
2816;637.3254159;5.95907;0;127145.3;0
2817;317.212798;5.961624;0;0;67998.82
2818;718.4584556;5.9690876;0;276185.8;172747.52
2819;299.202951;5.9877467;0;0;221016.17
2820;418.2839712;5.993045;0;140172.19;0
2821;423.2392142;5.993045;0;285581.72;0
2822;209.1190374;5.9938393;148112.47;188239.19;184834.81
2823;333.1698457;5.9938393;111230.3;248514.86;246067.45
2824;349.1441934;5.9946146;0;72158.99;70295.57
2825;237.1141141;5.996733;97602.45;122692.29;119554.83
2826;255.1247775;5.996733;84402.48;107937.12;104588.06
2827;311.1876498;5.996733;569836.8;734240.5;710702.4
2828;356.2458822;5.9995728;103568.13;115081.2;111331.65
2829;288.2918582;6.007169;128984.516;0;143937.52
2830;295.2297646;6.0443487;0;112565.43;0
2831;718.4551784;6.070639;0;302655.56;452960.38
2832;496.2522418;6.078253;0;1551860.8;0
2833;686.3792777;6.0950317;0;135164.38;0
2834;691.3349327;6.0950317;0;316045.94;0
2835;718.4594401;6.0999856;0;107186.59;438989.12
2836;277.2177896;6.1205354;0;75185.734;0
2837;489.2879722;6.1205354;0;128161.13;0
2838;294.2442075;6.129054;0;73642.055;0
2839;334.2366103;6.129054;0;69903.46;0
2840;295.2283601;6.13732;0;235031.77;49186.508
2841;335.2219806;6.146174;0;195548.22;100692.484
2842;252.2337017;6.15069;82085.66;89414.79;0
2843;235.1339883;6.1547356;0;68999.37;0
2844;496.2497528;6.197185;0;1003484.06;0
2845;335.220734;6.2315598;0;64151.17;0
2846;170.0577226;6.267872;0;0;113347.97
2847;250.1210517;6.267872;0;0;1243668.8
2848;170.0570278;6.268819;226019.33;103867.625;0
2849;250.1200773;6.268819;2259853.5;1120322.1;0
2850;620.3663932;6.273397;0;106711.15;0
2851;183.113406;6.281351;0;219284.67;0
2852;183.1203402;6.281351;0;84840.03;0
2853;183.3642156;6.281351;0;94562.95;0
2854;732.4694057;6.281351;0;1.74E+07;0
2855;732.5716626;6.281351;0;114549.87;0
2856;183.1145232;6.283749;0;0;375304.56
2857;183.121427;6.283749;0;0;148334
2858;183.3653303;6.283749;0;0;171574.98
2859;183.3723276;6.283749;0;0;63721.58
2860;544.3682647;6.283749;0;0;162255.75
2861;732.3713765;6.283749;0;0;162272.47
2862;732.4738122;6.283749;0;0;2.98E+07
2863;732.5546648;6.283749;0;0;113761.76
2864;732.5765338;6.283749;0;0;207518.8
2865;732.6052146;6.283749;0;0;71107.12
2866;754.4570636;6.283749;0;0;99575.234
2867;790.4665371;6.283749;0;0;105721.17
2868;142.1236484;6.286526;0;186158.86;313712.66
2869;732.3666053;6.2893033;0;95251.875;0
2870;732.550166;6.2893033;0;69471.8;0
2871;256.2287021;6.28936;249629.1;273417.53;0
2872;732.3918719;6.2916884;0;0;124562.3
2873;256.2297477;6.32433;0;0;236244.84
2874;292.2292769;6.3481007;0;55203.477;0
2875;316.2879654;6.360194;213468.27;0;374479.4
2876;297.2449943;6.374265;0;108179.25;0
2877;337.2383526;6.3946023;0;0;82716.945
2878;531.2607144;6.399948;0;91495.766;0
2879;415.2147726;6.4027987;126404.76;184961.62;0
2880;460.2732596;6.402882;141058.77;185494.55;145526.72
2881;748.4690375;6.40994;0;212212.7;1073334.4
2882;268.2294891;6.411429;137238.52;103179.125;88137.94
2883;265.1822561;6.422654;0;63807.7;76135.35
2884;301.2190161;6.428325;0;0;409992.6
2885;306.2584693;6.4375477;83763.47;85062.5;82798.99
2886;944.567181;6.445433;0;0;107416.875
2887;335.2208627;6.457926;0;127972.305;80663.086
2888;395.365738;6.4723525;815694.2;828959.6;802828
2889;590.3577257;6.486162;0;120962.805;0
2890;732.4733552;6.515343;0;0;78382.72
2891;510.3113371;6.520354;0;98862.72;0
2892;772.452958;6.520354;0;120104.02;0
2893;777.4083865;6.520354;0;98431.7;0
2894;493.2837163;6.52217;0;563268.75;165728.48
2895;515.2660529;6.52217;0;248777.61;98793
2896;313.2174531;6.5592637;0;0;124065.19
2897;156.1025486;6.5850387;0;0;85185.625
2898;800.421775;6.5850387;0;0;58128.535
2899;988.5508946;6.5850387;0;0;114980.086
2900;1348.752932;6.5850387;0;0;41951.96
2901;335.2589856;6.5930924;0;0;81545.055
2902;699.3582375;6.5930924;0;0;320067.6
2903;261.2224071;6.595158;0;112554.76;217264.45
2904;353.2699613;6.595158;0;116083.85;372897.53
2905;694.4034007;6.595158;0;280258;837481.9
2906;772.4509381;6.5972238;0;56210.08;0
2907;142.1232825;6.6032095;0;54724.01;77728.22
2908;746.4855142;6.6032095;0;3806316.2;7162974.5
2909;531.2952936;6.6053157;0;82425.11;0
2910;302.3067447;6.6089425;102599.305;939733.9;150025.61
2911;318.2421645;6.6386027;0;157491.86;0
2912;337.106383;6.64323;213188.89;201770.53;0
2913;149.0606306;6.645785;145570.66;165807.45;185018.06
2914;301.2171951;6.6596694;0;0;93552.78
2915;318.3017265;6.6659474;364417.03;758089.56;192886.69
2916;278.2490987;6.6694665;163752.86;285429.16;244244.16
2917;293.2124371;6.6701393;74939.305;55604.523;0
2918;519.3287897;6.6943107;0;0;157825.23
2919;295.2279583;6.698392;0;173217.84;0
2920;518.3259311;6.6995807;161268.7;286559.47;0
2921;278.2491387;6.7004395;200898.22;201864.2;124440.47
2922;318.2416139;6.724196;0;64749.2;0
2923;293.2121729;6.7413373;0;65739.61;0
2924;487.307197;6.7413373;0;86511.8;0
2925;684.3979012;6.7413373;0;73125.266;0
2926;689.3532636;6.7413373;0;120621.44;0
2927;604.371682;6.758531;0;242916.77;0
2928;609.3274577;6.758531;0;97100.29;0
2929;301.2172876;6.8084826;0;0;123908.4
2930;315.2329705;6.8084826;0;0;95429.75
2931;294.2441474;6.8121605;149044.1;122695.64;106610.836
2932;335.2207146;6.843537;0;0;85227.195
2933;518.3268387;6.8530645;127536.836;0;0
2934;301.2172645;6.860687;0;0;111419.016
2935;278.249155;6.8678355;101659.484;71332.16;131864.42
2936;293.2122469;6.896632;0;106290.17;59454.285
2937;263.2382981;6.9021635;73231.625;89395.34;0
2938;280.2647251;6.902784;609077.44;703624;392159.56
2939;320.2573918;6.902784;260274.44;312834.9;199850.34
2940;810.5023518;6.9040236;0;0;172613.58
2941;343.3333317;6.9056296;118925.016;118577.84;56761.418
2942;410.2913728;6.9212193;0;0;125610.43
2943;826.4973819;6.9738526;0;0;79287.4
2944;810.5025963;6.9825335;0;0;126133.04
2945;295.2279435;6.9967384;0;60220.625;67321.91
2946;335.2204202;7.0011187;0;71206.41;79561.16
2947;294.2445154;7.0045047;92065.13;0;0
2948;277.2173186;7.008652;0;0;55748.316
2949;574.3603839;7.0108814;0;187589.48;0
2950;579.3157967;7.0108814;0;139371.34;0
2951;280.2646553;7.054974;420031.38;399216.44;165938.56
2952;826.4967596;7.0695767;0;0;372365.6
2953;320.2573231;7.089529;149758.47;189052.42;487879.4
2954;296.2596653;7.1277213;142362.92;152616.48;123501.47
2955;826.4971967;7.130322;0;0;272743.47
2956;318.2418023;7.1306686;59493.79;70026.984;0
2957;293.212061;7.138853;0;120083.35;86057.35
2958;343.333202;7.147677;329264;245731.86;135587.34
2959;263.2380624;7.150518;165388.39;165592.44;110660.81
2960;280.2645796;7.164629;1190035.6;1160377.1;882999.1
2961;267.17308;7.1677175;119299.45;124255.875;112654.25
2962;520.3421224;7.1809516;222426.42;0;0
2963;279.2330201;7.1902413;65643.82;46781.34;60600.21
2964;320.257302;7.194687;453818.47;526886.75;0
2965;358.9809752;7.194977;0;167054.61;150594.72
2966;360.9784334;7.194977;0;97849.4;86481.57
2967;297.0594529;7.1959453;443600.4;468031.84;411004.56
2968;293.212043;7.2032995;0;124185.6;89311.68
2969;333.2046003;7.208209;0;81836.07;0
2970;261.2223762;7.209952;95734.45;74748.25;196162.78
2971;353.2698107;7.209952;224756.81;171542.44;481374.72
2972;537.3051286;7.209952;158197.47;118675.54;447142.75
2973;532.3497226;7.2127213;220450.4;174365.31;478399.53
2974;296.2597373;7.2287226;219074.66;155038.61;0
2975;318.241743;7.2287226;93706.87;78951.016;0
2976;275.2016167;7.249334;0;0;62424.76
2977;327.2328516;7.249334;0;0;80522.195
2978;186.1498602;7.254013;98286.17;0;88368.555
2979;267.1732076;7.2550206;71116.9;107345.84;0
2980;181.1230691;7.284042;0;0;156487.42
2981;279.2330694;7.2847886;176926.55;160307.83;105704.336
2982;296.2596369;7.2847886;864454;739363.1;586825.4
2983;318.241644;7.2847886;480877.53;424338.22;268025.3
2984;341.3177324;7.285162;178409;145673.5;0
2985;588.375964;7.29405;0;281695.38;0
2986;593.3316141;7.29405;0;235408.52;0
2987;759.3947973;7.29405;0;72173.766;0
2988;269.2120241;7.3095565;0;0;47895.477
2989;235.1702578;7.3132234;149806.72;150813.7;153632.19
2990;437.3755653;7.316053;160401.3;90869.516;120787.63
2991;401.2332715;7.318046;0;0;95472.42
2992;459.3581657;7.318992;86561.336;0;0
2993;280.2646253;7.324541;330266.38;167143.55;341145.06
2994;966.5661452;7.3264832;0;0;132158.75
2995;249.1860457;7.3322124;68914.68;67690.16;0
2996;520.3421451;7.336136;250397.64;0;0
2997;186.1498159;7.3397865;71574.52;0;76796.414
2998;336.2521402;7.3397865;195344.1;0;279592.8
2999;352.2263246;7.3397865;72295.16;0;90939.26
3000;359.3280879;7.3397865;201732.48;0;224780.36
3001;172.1340862;7.344034;93568.22;0;135555.88
3002;353.2696229;7.3605437;0;0;72997.24
3003;226.2173579;7.388862;0;96254.6;0
3004;318.2415825;7.4082446;242500.25;271796.8;127689.3
3005;267.2116243;7.412585;0;0;70512.61
3006;385.2381206;7.412585;0;0;52989.74
3007;455.353572;7.420947;0;0;85313.766
3008;672.4183451;7.420947;0;0;90813.164
3009;330.3377696;7.4254804;349857.8;516525.62;366633.1
3010;366.2650095;7.4370656;0;0;87111.48
3011;133.1016524;7.445043;0;0;81799.27
3012;145.1016029;7.445043;0;0;62474.266
3013;147.117229;7.445043;0;0;87875.8
3014;149.0965948;7.445043;0;0;87144.555
3015;163.1122201;7.445043;0;0;152363.4
3016;173.133089;7.445043;0;0;126791.51
3017;215.143628;7.445043;0;0;62175.242
3018;243.2113649;7.445043;0;0;111800.63
3019;253.1956676;7.445043;0;0;184194.2
3020;255.211428;7.445043;0;0;187088.92
3021;271.2063158;7.445043;0;0;690267.2
3022;272.2139487;7.445043;0;0;603649.44
3023;275.1647352;7.445043;0;0;241900.95
3024;289.2169724;7.445043;0;0;100591.72
3025;299.2016053;7.445043;0;0;106060.06
3026;300.209497;7.445043;0;0;63497.203
3027;301.2167746;7.445043;0;0;9004637
3028;317.2119741;7.445043;0;0;596494.3
3029;318.2194395;7.445043;0;0;1322778
3030;335.2221004;7.445043;0;0;91678.88
3031;352.2489386;7.445043;0;0;973715.3
3032;357.2043789;7.445043;0;0;327489.5
3033;373.1783568;7.445043;0;0;698816.2
3034;380.2801187;7.445043;0;0;2344827.5
3035;408.3121238;7.445043;0;0;52952.94
3036;686.4644987;7.445043;0;0;116123.45
3037;1690.904201;7.445043;0;0;44032.12
3038;172.1336814;7.4530115;0;0;75961.98
3039;280.2645782;7.4555006;120669.23;0;165548.61
3040;336.2519021;7.4555006;63968.535;0;170696
3041;359.3285325;7.457989;75048;0;0
3042;318.2413159;7.45867;554094.56;537781.8;250631.78
3043;279.2329694;7.4614754;292216.5;295157.25;158419.1
3044;296.2595959;7.4614754;1440058.4;1320795;635702.94
3045;341.3176701;7.4617004;454313.2;392627.7;0
3046;334.2159303;7.466406;85106.67;0;0
3047;327.2322182;7.5200195;0;0;60479.883
3048;335.2584976;7.5200195;0;0;141447.66
3049;545.3840856;7.5200195;0;0;150640.67
3050;904.5265213;7.5200195;0;0;550451.5
3051;909.482249;7.5200195;0;0;177708.12
3052;492.1841634;7.528124;182317.52;0;74915.14
3053;776.4791716;7.528415;0;0;69079.15
3054;357.1481387;7.550579;325671.75;206818.39;174461.61
