row ID,row m/z,row retention time,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,
5091,967.6347347792781,11.085363,157057.38,0,0,77639.664,0,0,0,0,0,
5092,163.09801158450173,11.085568,0,214526.2,0,334377.3,648517.44,177536.8,579488.94,300868.7,668819.7,
5093,860.6675580742951,11.087897,0,46237.35,0,0,0,0,0,0,44136.395,
5094,798.6084860023386,11.088013,0,0,306121.1,538225.1,0,0,0,0,0,
5095,144.0481097518603,11.088182,402927.8,845039.3,809810.7,0,0,694826.75,0,0,0,
5096,803.562571322106,11.090426,224324.61,0,1014006.2,1670324.8,0,0,0,0,0,
5097,826.6355982655476,11.091374,0,0,0,93659.58,0,0,0,0,0,
5098,619.5298497303485,11.091997,0,0,103460.59,183591.69,0,0,0,0,0,
5099,140.0820125301492,11.093047,0,266431.62,0,265523.66,351255.12,91479.33,0,264001.8,285195.75,
5100,819.5359515897321,11.0959635,0,0,95015.3,176864.11,0,0,0,0,0,
5101,140.081870398233,11.097623,0,0,0,276550.12,0,152657.7,0,179136.39,0,
5102,243.9423427127565,11.098821,0,262317.3,0,0,0,0,0,0,0,
5103,126.102865822704,11.101861,0,182819.34,315816.06,190694.4,413831.0,168933.72,327214.78,0,476385.72,
5104,128.11850843434163,11.106226,0,76310.58,0,0,176529.03,96870.95,0,167010.77,135679.84,
5105,816.6415870896404,11.106912,56472.324,57626.363,53226.344,54922.902,52667.715,0,61767.215,64512.355,0,
5106,152.11848063827279,11.107199,50456.457,56601.617,0,91124.1,149220.08,70295.234,0,135808.84,111289.21,
5107,566.5698399305546,11.10855,0,0,314459.97,0,0,0,0,0,0,
5108,178.10862540085512,11.113732,0,0,0,104598.97,0,80989.21,0,0,0,
5109,538.5398813872054,11.113906,362989.12,0,365508.44,0,0,0,0,0,0,
5110,150.1026313858546,11.115249,0,0,0,110275.83,0,0,0,0,0,
5111,151.0978688854945,11.115249,0,0,0,289304.78,0,0,0,0,0,
5112,152.11829402433276,11.115249,0,0,0,85996.54,0,0,0,0,0,
5113,560.5198341237187,11.116879,0,0,0,0,0,0,0,0,121065.16,
5114,176.10605813965464,11.1173315,187601.86,96139.336,0,127218.29,85164.2,0,191827.3,150570.47,230433.66,
5115,155.12944360017454,11.120713,0,48288.61,0,0,105631.37,0,0,101978.586,65201.367,
5116,149.08246181685425,11.121897,366134.84,323234.88,267059.72,513745.16,417299.88,308511.47,453230.53,440647.4,868212.06,
5117,615.5787446827388,11.123226,0,0,0,82088.11,0,0,0,0,0,
5118,675.3547660043521,11.124571,0,0,339985.2,0,0,0,0,0,0,
5119,793.5288079531849,11.124762,0,0,0,0,0,0,328803.97,55663.848,0,
5120,165.1133624130071,11.12771,0,0,0,0,0,109575.98,0,0,0,
5121,169.1451828812383,11.128293,0,0,0,0,0,0,39066.688,0,0,
5122,338.34228026399387,11.128293,0,0,0,0,0,0,1315842.6,0,0,
5123,772.6159821597422,11.128983,82691.1,87130.73,73768.805,84272.984,83998.08,90785.4,84110.375,99491.32,101726.086,
5124,651.4604229181422,11.130237,49426.2,193379.56,102758.91,0,0,0,0,0,0,
5125,226.95191361771427,11.130288,1587045.2,1572236.5,1372250.0,0,0,0,0,0,0,
5126,981.6137927316336,11.130857,0,120469.66,0,0,0,0,0,0,0,
5127,397.3832865866458,11.131226,0,0,0,82182.29,0,0,0,0,0,
5128,151.0980529325827,11.1335335,124924.7,378323.25,383468.9,230387.05,502927.78,192012.02,392435.66,485518.12,577486.6,
5129,179.09297681109865,11.139257,0,99839.016,137650.6,222205.19,314756.78,194613.31,199393.81,189841.84,197233.95,
5130,177.11370592043534,11.145999,115670.06,142962.08,117722.58,106719.836,192218.62,75590.62,154875.5,151821.81,248143.72,
5131,282.27926418989864,11.147207,0,0,0,373320.25,0,0,0,0,0,
5132,326.87676227330513,11.147207,0,0,0,385451.94,0,0,0,0,0,
5133,728.5887507570285,11.149432,79673.04,85959.25,71076.64,80966.25,83294.53,88652.49,94221.62,100150.63,94578.59,
5134,153.1137096636514,11.1501875,0,412112.3,408461.28,594862.1,540652.2,209119.03,443308.6,404717.03,606816.25,
5135,165.11380983777235,11.155519,110526.89,299297.1,0,425284.7,302966.78,145865.77,309212.53,369840.94,433896.22,
5136,194.14025845450763,11.158981,99768.04,0,0,66998.61,124563.07,70098.6,0,0,47140.332,
5137,176.10613055994125,11.161029,0,0,0,0,187294.56,0,0,0,0,
5138,175.09819666075802,11.162104,0,0,0,126837.99,92203.12,0,0,0,0,
5139,427.3585149082996,11.162904,0,49705.84,0,0,0,0,0,0,0,
5140,589.3873498187804,11.162904,0,96074.08,0,0,0,0,0,0,0,
5141,136.08718847960105,11.164396,114572.12,135126.45,0,206527.56,0,151270.75,0,385005.84,0,
5142,138.10281923985124,11.164396,119624.2,147169.55,0,438478.8,0,167276.42,0,414645.84,0,
5143,649.5246317618062,11.165732,0,0,0,134858.08,0,0,126529.16,0,0,
5144,645.4706299763684,11.167915,0,208767.19,180108.31,0,0,0,0,0,0,
5145,684.5636252720701,11.170204,0,71313.52,0,78392.195,78437.95,0,86665.59,99060.516,92447.64,
5146,716.5692524693276,11.170898,0,53023.605,0,0,0,0,0,0,0,
5147,1199.8429743435313,11.172537,107300.92,103242.39,0,102509.7,168898.1,162231.1,182176.12,176319.72,165566.27,
5148,172.1156911162878,11.173278,0,0,967664.25,1353464.6,0,0,2548252.2,0,2554254.5,
5149,539.399067655819,11.173447,159064.2,146977.34,154511.64,216126.17,192366.94,190022.44,208191.7,201684.14,223830.5,
5150,560.4711976251581,11.174974,0,48247.402,0,84200.49,0,70259.69,77305.45,0,97330.45,
5151,684.5613689896245,11.175684,0,0,0,0,0,83682.99,0,0,0,
5152,784.6264678128923,11.175684,0,0,0,0,0,286297.97,0,0,0,
5153,693.4923314207736,11.1758,0,143280.16,67791.95,0,0,0,0,0,0,
5154,537.395323458447,11.176112,2462727.5,2328384.2,2362592.0,4038621.0,3738016.2,3681466.5,3949826.8,3987289.8,3886937.0,
5155,587.5492083952495,11.176565,350441.97,325151.44,319000.12,806744.56,0,0,0,0,0,
5156,688.5368140162503,11.178896,0,60703.69,0,0,0,0,0,0,0,
5157,979.5994894549987,11.178896,0,85665.54,0,0,0,0,0,0,0,
5158,126.10289126678437,11.1796875,0,143778.92,0,205317.6,0,156853.47,0,303191.0,0,
5159,148.0871728237852,11.180502,0,104228.73,109855.25,191977.25,160362.42,86611.45,73358.55,159589.27,0,
5160,532.4402295579498,11.181448,122453.77,125586.28,137692.64,153956.27,130250.07,136527.72,138715.28,146863.98,144874.4,
5161,140.1184258398765,11.182774,66321.7,74147.95,0,218938.1,111076.914,80272.57,0,170973.31,0,
5162,163.09803026443737,11.183687,0,294174.62,0,336942.38,0,225991.12,0,537206.44,0,
5163,515.4133726844234,11.184117,140526.6,138563.73,136745.69,158586.53,153330.81,160953.53,158642.06,155957.67,160105.05,
5164,576.4659093759124,11.184997,366420.38,379502.22,355851.66,479889.5,439238.84,521376.22,600770.8,465839.6,480951.97,
5165,569.3635226919765,11.185446,0,0,0,0,0,119269.44,179699.2,158328.7,158415.98,
5166,204.0878239306475,11.186368,152356.39,270883.2,238934.75,0,0,813005.94,823447.3,0,911730.9,
5167,531.4083263424267,11.186783,1845690.4,1946927.6,1863056.1,2183224.0,2172030.8,1812728.6,3078845.8,2064203.8,2141862.8,
5168,190.10899559703208,11.18702,78784.086,129386.68,239001.42,99053.42,129175.98,91583.195,199717.7,167811.25,91618.49,
5169,533.4106974273376,11.1882305,0,0,0,90516.805,68362.836,87459.86,104738.1,95026.32,0,
5170,640.5370569265879,11.189491,64801.297,0,58471.8,69319.914,72064.89,0,78017.01,78230.87,80624.016,
5171,161.08244506360506,11.190541,186420.17,201796.3,179514.69,134780.83,271947.78,97740.45,285032.66,222695.88,252442.97,
5172,640.5348508716174,11.191669,0,0,0,0,0,78283.914,0,0,0,
5173,677.555833651837,11.193008,316071.6,319566.56,270173.88,521983.25,503698.75,528018.94,505387.06,540747.5,536060.56,
5174,670.5266884640013,11.194885,0,331141.7,0,0,0,0,0,0,0,
5175,535.398049215107,11.195833,0,216277.39,91411.2,0,0,0,0,0,0,
5176,642.4951224868198,11.195833,0,404176.25,73800.17,0,0,0,0,0,0,
5177,647.4532438498617,11.195833,0,905440.4,309821.2,0,0,0,0,0,0,
5178,179.1294561556724,11.196442,0,0,0,81958.14,115631.71,0,0,112203.69,0,
5179,195.12306571940647,11.196781,0,0,740938.7,0,0,0,0,0,0,
5180,445.3685807791662,11.198105,33924.32,0,51382.543,0,0,0,0,0,0,
5181,192.12464471244232,11.198646,0,0,0,203638.56,140641.11,0,0,169300.78,233964.62,
5182,167.12943503829868,11.200187,231194.23,181739.22,150185.3,277347.5,193526.34,95226.27,263019.75,186931.44,286859.22,
5183,784.6286482636889,11.203742,0,162537.39,153686.12,263517.1,267158.03,0,281170.66,291028.3,293688.12,
5184,771.5023599051614,11.204814,0,0,125076.47,0,0,0,0,0,0,
5185,130.15983032978218,11.205013,1.335806E7,3.5384744E7,3.2828532E7,0,0,0,0,0,0,
5186,407.3529018679513,11.20784,0,269549.72,110356.09,0,0,0,0,0,0,
5187,632.3691523881621,11.208985,0,0,0,0,0,0,0,58682.406,0,
5188,654.4798034176696,11.209019,308789.88,307986.16,259478.83,497604.06,557912.56,568167.44,595372.56,585330.1,597345.6,
5189,508.5460581366138,11.209297,439492.22,0,0,536744.1,0,0,0,0,0,
5190,596.5099658808966,11.20935,67348.945,0,0,65201.445,63597.66,67104.33,68467.555,72426.15,72450.23,
5191,570.5113267288237,11.210866,0,62188.023,0,0,0,0,0,0,0,
5192,645.4715621655652,11.210866,0,876106.7,0,0,0,0,0,0,0,
5193,732.5635000557022,11.210866,0,69058.195,0,0,0,0,0,0,0,
5194,754.5456894117692,11.210866,0,144083.75,0,0,0,0,0,0,0,
5195,868.6265616778952,11.211741,0,0,70859.91,0,177496.23,180472.61,192943.23,0,184156.19,
5196,761.5516215908514,11.21356,0,0,147541.92,282912.84,340244.25,388247.56,408314.28,394855.28,415063.34,
5197,357.2363082620352,11.214354,309023.4,332791.12,323303.44,416868.84,353259.75,399946.2,392625.1,378818.1,371403.16,
5198,464.3107945409999,11.214559,163794.56,174776.1,176914.05,183235.66,0,0,172407.1,0,172154.05,
5199,179.1293766124343,11.215985,141163.97,0,93816.78,162047.1,146118.03,85943.664,0,167338.6,59712.67,
5200,935.571357942386,11.218128,109656.09,0,137996.97,0,0,0,0,0,0,
5201,122.07171282680112,11.218654,0,77617.734,88950.45,0,84434.484,0,160484.95,91566.73,150615.78,
5202,647.4588718781354,11.21998,0,0,0,0,0,163416.72,164475.19,0,0,
5203,571.4893017584346,11.220884,0,0,0,0,0,0,0,0,139329.0,
5204,570.4827542666645,11.221946,230143.11,0,0,363761.88,364698.4,372421.78,377868.22,377814.84,381835.66,
5205,547.4060040908187,11.223262,306874.62,320870.88,281470.34,551952.75,572084.44,603196.8,617595.4,606333.75,616930.75,
5206,548.4109032844814,11.223686,0,0,0,0,0,146273.08,0,0,0,
5207,553.3914285892795,11.224122,1223395.8,1304958.0,626690.25,0,1675993.8,0,2322881.8,1573955.6,0,
5208,150.1028770137311,11.224246,213394.39,314619.12,149419.98,119303.69,141147.94,63558.13,243833.47,170859.3,133652.27,
5209,552.4839298075934,11.224573,0,0,46627.758,0,47040.883,50892.69,52797.65,0,56460.44,
5210,152.11852144279933,11.2247715,132882.86,112083.35,99944.875,190907.8,153335.06,81716.04,0,136465.4,0,
5211,559.5177264704508,11.231754,452558.72,423153.9,424623.0,0,0,0,0,0,0,
5212,430.3225455249324,11.23302,158896.28,263024.25,175436.64,248819.62,193601.47,228919.22,234266.66,0,235243.72,
5213,192.12468412093023,11.233233,135349.23,112003.46,119293.47,178355.0,178118.94,88631.664,204916.22,176521.7,110385.04,
5214,429.3742891456604,11.234914,0,77075.8,0,0,0,0,0,0,0,
5215,483.3460299896991,11.234914,0,76904.984,0,0,0,0,0,0,0,
5216,124.08726293014004,11.235953,1676306.2,1697724.0,2919893.0,1963830.0,897420.06,1359765.5,2230839.5,2065500.4,1877301.6,
5217,502.49858540287016,11.23992,461676.28,894116.8,422744.66,296112.22,0,0,0,0,1021018.06,
5218,323.24854519170793,11.241076,265210.75,275720.8,291043.94,425636.06,398877.28,424085.56,429279.38,413260.38,414997.88,
5219,167.12935031774168,11.242104,0,0,0,231318.25,300985.2,97714.26,0,141798.47,146833.75,
5220,668.5475294009266,11.242945,0,220315.1,0,0,0,0,0,0,0,
5221,149.08248845556682,11.246608,0,390550.72,428570.25,495138.53,341178.12,307468.72,289341.66,650192.4,305701.0,
5222,131.16277491734513,11.247483,1212332.1,0,0,0,0,0,0,0,0,
5223,186.1493341388125,11.247483,258340.56,0,0,0,0,0,0,0,0,
5224,135.079380252537,11.252994,0,133201.75,118604.34,0,130381.15,133579.66,198349.05,0,0,
5225,553.3907805067907,11.256911,627187.8,734148.94,1205230.1,1644704.2,0,1284994.9,0,0,2343158.0,
5226,851.5809847931612,11.257213,185297.44,174930.7,0,0,0,0,0,0,0,
5227,161.082451552739,11.258259,283170.75,146127.55,226210.44,248392.78,150873.75,144646.64,95016.86,527069.06,171599.12,
5228,537.5362805702824,11.261125,1012030.9,1021376.2,909025.94,0,0,0,0,0,0,
5229,565.567309982661,11.261125,824055.75,863605.8,747230.94,0,0,0,0,0,0,
5230,151.09809732341492,11.261635,401966.9,330990.97,326620.4,517177.8,498822.94,147293.84,470205.88,349834.25,302345.2,
5231,874.6569799411074,11.263467,65579.42,0,0,0,0,0,0,0,0,
5232,155.12951549995506,11.265118,0,0,0,0,0,0,0,109845.6,0,
5233,126.10289501497904,11.265646,0,262697.03,244517.56,407169.56,249009.83,171189.03,0,238277.23,182889.33,
5234,520.3557164305084,11.266782,600893.56,623213.9,526037.44,0,0,2862553.0,2740587.8,2734748.0,0,
5235,643.456751787807,11.266868,0,131912.81,0,0,0,0,0,0,0,
5236,475.2985809453462,11.270117,115112.47,0,107715.31,0,0,0,0,0,0,
5237,179.09324277352238,11.271353,85643.49,85639.82,0,0,92543.85,0,0,289177.06,0,
5238,140.11848391101432,11.271402,170328.7,145511.33,129520.38,232361.1,266974.47,168460.55,189106.08,172594.33,169893.72,
5239,178.1090313480903,11.272517,0,0,113121.28,152727.39,161525.77,258670.05,198260.05,155178.39,0,
5240,756.5991483578041,11.273064,103633.76,140774.9,0,0,0,0,0,0,0,
5241,165.11382598050187,11.273289,302728.9,249377.98,246111.94,373930.38,381639.44,421435.94,0,272633.5,227665.55,
5242,638.4992910000584,11.274758,0,225705.0,0,0,0,0,0,0,0,
5243,153.1137691576581,11.276821,421417.03,357506.8,331629.8,472823.53,491140.47,211456.94,459621.78,363393.7,512374.7,
5244,137.08249415046103,11.276921,0,122870.414,124640.32,161763.28,176082.88,0,215160.95,127251.55,0,
5245,124.08729863016225,11.277634,1828355.8,2259453.0,2258797.8,1794362.8,1533529.4,2080402.6,1236714.5,2227087.0,1230998.8,
5246,409.1841473432357,11.278094,905758.5,698278.1,864253.4,712439.3,0,0,0,0,0,
5247,177.11359757260576,11.278633,0,0,0,95797.984,0,233139.12,233590.86,0,0,
5248,176.10613953379348,11.281836,185728.34,217857.44,0,195968.66,183942.48,0,127610.984,178119.23,70519.195,
5249,792.4449356600267,11.281954,137027.62,0,124476.48,0,0,0,0,0,0,
5250,205.14425926957392,11.282655,0,71908.96,0,0,0,0,0,0,0,
5251,1460.97045917584,11.282655,0,35649.625,0,0,0,0,0,0,0,
5252,202.10908638490713,11.283366,167716.19,102302.79,0,96558.26,88321.8,268058.1,198871.9,100685.68,0,
5253,198.39474422413844,11.284651,0,0,45747.06,0,0,0,0,0,0,
5254,489.3583365789157,11.284651,0,0,45771.504,0,0,0,0,0,0,
5255,517.391602389939,11.284651,0,0,42870.043,0,0,0,0,0,0,
5256,153.36725379149127,11.284818,175201.64,95741.94,138846.66,0,0,0,0,0,0,
5257,198.14407150958826,11.284818,119167.945,67031.305,91601.8,0,0,0,0,0,0,
5258,503.3738874025844,11.284818,94584.42,56736.316,73497.086,0,0,0,0,0,0,
5259,543.404770196467,11.284818,119571.984,67037.87,102512.51,0,0,0,0,0,0,
5260,613.4828785962767,11.284818,1.5153295E7,8362841.5,1.2452908E7,0,0,0,0,0,0,
5261,153.3725095213767,11.2859,66656.086,0,50718.55,0,0,0,0,0,0,
5262,521.435550629057,11.2859,85261.13,0,61553.25,0,0,0,0,0,0,
5263,613.4046175147262,11.2859,87492.695,0,74332.4,0,0,0,0,0,0,
5264,443.335222101775,11.28715,50607.0,0,0,0,0,0,0,0,0,
5265,529.3902727853997,11.28715,63219.11,0,0,0,0,0,0,0,0,
5266,261.22166798625085,11.287454,433725.38,230816.9,355781.06,0,0,0,0,0,0,
5267,335.25837137737375,11.287454,5186628.5,2900664.0,4305021.0,0,0,0,0,0,0,
5268,523.2559928249813,11.28745,93738.055,54057.527,67478.16,0,0,0,0,0,0,
5269,595.4724379832594,11.287454,2012338.9,1143585.2,1677874.6,0,0,0,0,0,0,
5270,775.534490375574,11.288856,107687.61,55869.945,0,0,0,0,0,0,0,
5271,848.6270529785402,11.288849,85807.04,54244.96,0,0,0,0,0,0,0,
5272,153.61808265558545,11.289854,69534.875,0,55264.766,0,0,0,0,0,0,
5273,243.21092942240523,11.289854,80204.75,0,67583.68,0,0,0,0,0,0,
5274,757.5243907985047,11.289854,117587.06,0,91946.945,0,0,0,0,0,0,
5275,956.6306049250531,11.289862,346620.0,0,942945.8,0,0,0,0,0,0,
5276,961.5868257271661,11.2898655,303643.06,0,287127.84,0,0,0,0,0,0,
5277,198.1362254285883,11.290085,341307.12,186210.4,281364.75,0,0,0,0,0,0,
5278,198.3870820559815,11.290085,164317.92,88157.14,132369.31,0,0,0,0,0,0,
5279,259.2060110147588,11.290085,96379.77,53910.086,81642.94,0,0,0,0,0,0,
5280,333.2427735942436,11.290085,370184.94,202837.92,311138.1,0,0,0,0,0,0,
5281,337.2754288173837,11.290085,388627.72,219755.88,351595.9,0,0,0,0,0,0,
5282,792.5618569007347,11.290085,2.8405066E7,1.6219858E7,2.3520944E7,0,0,0,0,0,0,
5283,818.57832456945,11.290085,161731.62,81938.445,132449.66,0,0,0,0,0,0,
5284,1572.0480969769926,11.290085,2002367.6,1272941.9,1610524.1,0,0,0,0,0,0,
5285,640.5147774981975,11.290547,0,211085.72,0,0,0,0,0,0,0,
5286,792.6780217485302,11.290547,0,82566.76,0,0,0,0,0,0,0,
5287,793.4719792628432,11.292568,0,0,51020.41,0,0,0,0,0,0,
5288,820.5930938042375,11.292717,8234418.5,5721432.0,6837587.5,0,0,0,0,0,0,
5289,1568.0963200843828,11.292717,1053186.9,508550.97,874558.7,0,0,0,0,0,0,
5290,1573.0522734858691,11.292803,1994081.1,1268788.8,0,0,0,0,0,0,0,
5291,167.09315630607904,11.293501,0,190126.94,152864.73,0,308782.94,0,325788.2,242729.56,0,
5292,497.31141653432314,11.2938,66764.47,0,55510.586,0,0,0,0,0,0,
5293,567.2815024622028,11.293812,77046.07,0,58775.863,0,0,0,0,0,0,
5294,961.5867753148013,11.293863,114153.445,0,799976.75,0,0,0,0,0,0,
5295,519.261825078114,11.294501,0,71000.97,0,171076.22,193357.22,211187.45,218706.62,226983.95,231646.92,
5296,613.562284270987,11.295056,81388.63,0,0,0,0,0,0,0,0,
5297,793.6805666730351,11.295056,89365.8,0,0,0,0,0,0,0,0,
5298,179.09309260114722,11.295356,170682.66,104982.08,158801.02,199813.89,124775.97,126187.97,176063.78,186565.16,144986.53,
5299,797.5171332002815,11.296339,2.4784036E7,1.9994738E7,2.1738296E7,149421.16,0,0,0,0,0,
5300,923.5304164962357,11.297368,0,0,0,0,146804.12,0,0,0,0,
5301,613.4202481765947,11.297759,72452.27,0,63391.215,0,0,0,0,0,0,
5302,199.37508707745812,11.298003,295415.94,237265.86,252745.55,0,0,0,0,0,0,
5303,813.4914628662624,11.298003,2671922.0,2098900.8,2300619.0,0,0,0,0,0,0,
5304,167.0931012227725,11.299773,257546.8,231436.95,141193.25,210488.34,195400.11,146117.84,139090.66,234403.03,76361.69,
5305,158.96426194471448,11.300443,0,0,0,246733.34,0,0,0,0,144615.94,
5306,806.5782641938408,11.300635,122974.38,72129.72,97052.79,0,0,0,0,0,0,
5307,140.0820958560244,11.30242,0,216087.6,190380.31,256999.58,166713.4,146095.5,301548.12,228881.75,273825.9,
5308,174.66985451505613,11.30295,75818.42,0,0,0,0,0,0,0,0,
5309,174.7813647524255,11.30295,73529.04,0,0,0,0,0,0,0,0,
5310,1576.0624862002808,11.30295,114530.945,0,0,0,0,0,0,0,0,
5311,1588.0225972252529,11.30295,67854.836,0,0,0,0,0,0,0,0,
5312,475.29850266734707,11.3032055,310280.94,504227.28,301174.94,368562.7,387228.16,404633.16,400769.66,382520.38,384110.47,
5313,128.11859549112697,11.304502,0,149015.5,124430.055,208955.98,125481.56,180249.48,229347.55,257364.92,125931.7,
5314,901.5478172185362,11.305221,137401.19,0,0,185970.12,284012.34,0,0,0,0,
5315,797.4001775499025,11.305671,147559.89,0,129506.664,0,0,0,0,0,0,
5316,138.10284071404246,11.307263,346750.6,282216.56,271800.12,453850.0,269388.5,269104.38,415461.62,0,252428.66,
5317,997.6964629517875,11.307214,0,0,0,0,0,0,0,152730.97,151612.47,
5318,686.5193370437618,11.307379,0,289781.88,69845.414,0,0,0,0,0,0,
5319,202.1088583217236,11.307564,0,0,0,165104.38,0,0,0,0,0,
5320,504.5151037742753,11.307554,0,371845.78,428318.56,0,0,0,0,0,0,
5321,199.38273987290364,11.308391,0,0,80468.92,0,0,0,0,0,0,
5322,502.49798590738095,11.308391,0,0,69200.66,0,0,0,0,0,0,
5323,199.6259412002197,11.309624,137245.17,0,119468.17,0,0,0,0,0,0,
5324,797.6328814012566,11.309624,145054.16,0,117980.76,0,0,0,0,0,0,
5325,816.4956925592332,11.309624,154883.72,0,129460.49,0,0,0,0,0,0,
5326,797.6101434601383,11.310858,114417.164,0,0,0,0,0,0,0,0,
5327,992.7414109397595,11.311173,233945.27,288821.12,140982.1,0,0,0,0,0,0,
5328,1020.772576510042,11.311224,0,0,0,0,0,0,0,83810.19,49702.273,
5329,865.5057271008922,11.311343,0,144222.94,99087.234,0,0,0,0,0,0,
5330,565.5677338630669,11.314303,0,1206936.6,0,0,0,0,0,0,0,
5331,691.4771108990212,11.314303,0,369529.28,0,0,0,0,0,0,0,
5332,714.552872957297,11.314303,0,210227.94,0,0,0,0,0,0,0,
5333,163.0981000179728,11.316495,0,424273.62,413235.66,589394.2,381249.66,378179.62,728641.1,505005.3,461489.25,
5334,531.4087906808762,11.3164625,1022556.94,1222085.9,1088518.5,0,0,0,0,0,0,
5335,323.24855805665464,11.317542,126891.33,0,107085.05,0,0,0,0,0,0,
5336,357.23637848347755,11.317542,69952.26,0,75501.11,0,0,0,0,0,0,
5337,190.10904731981006,11.317734,0,0,242441.27,170189.77,144078.3,0,0,0,0,
5338,430.3229493879169,11.318764,80259.01,0,0,0,0,0,0,0,0,
5339,778.5387371913004,11.318764,93817.8,0,0,0,0,0,0,0,0,
5340,177.1137654970066,11.325023,216809.4,0,133371.86,210731.48,156380.53,107853.016,183844.14,223346.25,141816.86,
5341,179.12933909961498,11.325706,0,0,0,59343.27,116752.15,87792.625,0,85880.16,0,
5342,136.08721127021897,11.3257675,311123.06,268921.8,252251.78,424724.88,248277.72,269901.66,380261.62,376052.16,229297.95,
5343,680.4815683705203,11.326714,345705.8,0,0,0,0,0,0,0,0,
5344,874.6567067685447,11.328462,117806.54,41746.61,0,0,0,0,0,0,0,
5345,520.3557458763139,11.330535,1547708.4,870179.7,1668330.1,2755290.5,2919245.2,0,0,0,2597475.2,
5346,139.0978842805988,11.334614,0,0,0,0,0,62791.52,0,0,48809.203,
5347,632.3685289184715,11.335288,43367.92,0,0,62384.73,66672.84,68069.53,69681.875,74179.88,73135.54,
5348,687.4817542911468,11.345137,39141.98,71372.945,0,42436.617,0,43441.28,0,0,0,
5349,176.10621711672252,11.34557,0,0,0,0,104196.695,0,0,0,0,
5350,383.2436488808052,11.346197,0,76353.91,0,0,0,0,0,0,0,
5351,423.36382907862117,11.346197,0,48512.508,0,0,0,0,0,0,0,
5352,467.3746890423791,11.346197,0,128056.86,0,0,0,0,0,0,0,
5353,677.4392184948516,11.346197,0,176813.81,0,0,0,0,0,0,0,
5354,682.5260833765202,11.346197,0,72405.85,0,0,0,0,0,0,0,
5355,504.51510136867864,11.34635,311424.97,393506.0,308491.5,498574.16,775065.0,0,0,0,0,
5356,661.4662047151314,11.347662,128863.734,1086694.8,297898.25,47430.055,41047.01,0,0,0,0,
5357,658.5123966158762,11.348172,0,0,130042.914,0,0,0,0,0,0,
5358,656.5109568515851,11.348321,91380.07,918227.6,275801.97,0,0,0,0,0,0,
5359,684.5412037636205,11.348321,97697.55,707225.8,219901.58,0,0,0,0,0,0,
5360,471.1065207419921,11.3484335,177712.84,173604.5,0,0,0,0,0,0,0,
5361,497.28006815816457,11.3493595,0,71052.49,0,0,0,0,159928.69,0,0,
5362,139.09773076729562,11.352041,0,0,0,0,0,55716.246,0,0,0,
5363,155.12941499260032,11.353466,0,145150.98,0,124416.67,154805.78,54797.555,113963.805,60050.348,0,
5364,537.3960310564177,11.353649,444012.7,285986.1,489550.03,0,0,0,0,0,0,
5365,791.5264593773189,11.354178,0,50994.406,0,0,0,0,0,0,0,
5366,982.6470819116628,11.357373,343047.84,0,198126.08,0,0,0,0,0,0,
5367,987.6032436309589,11.3589735,552953.2,168519.69,361835.16,0,0,0,0,0,0,
5368,837.5999783258287,11.362172,0,94260.94,0,0,0,0,0,0,0,
5369,156.0770335480746,11.36369,0,0,0,0,111980.73,90580.45,0,183912.98,0,
5370,368.3893806181901,11.363963,288662.38,335744.2,280277.7,0,0,0,0,240010.11,214206.48,
5371,835.588448511586,11.364373,184187.17,294159.2,0,0,0,0,0,0,0,
5372,204.12459053499572,11.364804,0,0,0,0,0,134124.84,0,115020.914,0,
5373,194.13996708935855,11.368093,0,0,0,0,0,73991.766,0,0,0,
5374,887.5664377212987,11.368362,0,0,0,0,0,303943.16,329046.97,0,0,
5375,149.08252905442953,11.371848,611408.1,540498.56,697365.9,493218.9,427745.3,566638.75,595900.9,510393.25,566028.6,
5376,148.0872001050853,11.375792,0,158146.66,276063.25,142893.22,171704.08,85729.266,224991.47,241371.78,0,
5377,140.08211195294604,11.3763275,289263.1,191912.17,182457.25,186765.45,155130.81,163350.66,296692.7,117972.38,180330.06,
5378,137.08245661621,11.376462,59251.387,193657.45,112078.79,58434.125,0,177928.58,175202.3,103430.64,0,
5379,576.4661111311182,11.377424,274049.88,0,375859.97,0,0,0,0,0,0,
5380,134.0714142081893,11.378799,0,0,0,0,0,64738.465,0,0,46956.758,
5381,135.0794170402848,11.381588,129899.39,133381.48,115671.22,142789.75,78031.516,87994.125,123646.34,86560.18,0,
5382,153.11378166008257,11.38165,360751.6,421257.12,671076.25,332898.5,382630.34,819238.0,592666.6,279871.2,308476.03,
5383,126.10295728663343,11.382579,391701.5,312374.3,486906.56,250311.19,278282.12,640979.5,435225.25,262983.5,232058.05,
