row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area;20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area;20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area
4807;140.1184634;10.8739195;0;60528.496;0;173373.92;109188.375;139903.23;104536.7;0;215170.38
4808;749.4823894;10.876431;0;507763.66;0;0;0;0;0;0;0
4809;1027.560368;10.876431;0;138314.98;0;0;0;0;0;0;0
4810;473.1036828;10.876648;0;210303.48;274045.94;0;0;0;0;0;0
4811;172.1158016;10.8771105;694953;0;606978.75;0;0;0;1195962.9;0;0
4812;186.1490167;10.877238;0;0;0;0;0;323836.25;347030.88;0;0
4813;550.6289455;10.877553;0;164547.28;137419.77;172273.55;179432.16;194349.77;195314.02;188568.45;193514.55
4814;150.1028618;10.877823;0;65474.605;0;98870.54;103650.83;77550.055;122554.05;0;204853.64
4815;126.1029537;10.877908;185920.83;136673.92;188241.94;125717.24;201241.81;285449.2;595073;104960.46;274106.1
4816;945.5399;10.880921;80669.13;0;0;0;0;0;0;0;0
4817;161.082508;10.882037;0;70069.81;0;265260.97;75863.46;70955.98;135569.95;98666.15;49910.996
4818;565.5707248;10.88225;2867727.8;2452361.5;2367976.5;0;0;0;0;0;3244838
4819;630.4957256;10.884402;0;164276.81;0;0;0;0;0;0;0
4820;635.4501183;10.884402;0;437976.22;0;0;0;0;0;0;0
4821;651.4257101;10.884402;0;44320.508;0;0;0;0;0;0;0
4822;167.0931296;10.8846445;0;156445.34;56080.785;165573.14;99908.8;0;96521.945;82446.36;0
4823;538.5393371;10.885366;0;0;187352.06;1486095.9;284841.3;330600.78;0;0;0
4824;635.4465452;10.886023;0;0;49176.473;0;0;0;0;0;0
4825;659.4813905;10.887179;0;45670.867;0;0;0;0;0;60195.598;56624.15
4826;815.5293684;10.888865;65717.695;0;0;0;0;0;0;0;0
4827;155.1293198;10.890004;0;46546.816;0;236594.08;67008.016;104613.516;0;44997.973;101163.81
4828;179.0930515;10.891112;0;68512.055;0;174508.66;82021.65;105337.266;113540.8;141430.73;201403.44
4829;165.113676;10.892071;0;0;0;185642.31;137919.16;222600.28;0;177291.89;0
4830;658.5275444;10.892402;0;120020.25;0;0;0;0;0;0;0
4831;537.5393901;10.8935375;3731010.2;3194979.2;3074433.5;0;0;0;0;4313124;4140763.8
4832;248.0591794;10.894574;0;0;0;0;0;0;0;0;134033.28
4833;355.0702168;10.894574;0;0;0;0;0;0;0;0;261249.44
4834;371.1015687;10.894574;0;0;0;0;0;0;0;0;134501.97
4835;429.0895476;10.894574;0;0;0;0;0;0;0;0;151524.89
4836;705.2125758;10.894574;0;0;0;0;0;0;0;0;290181.28
4837;730.2453617;10.894574;0;0;0;0;0;0;0;0;218713.34
4838;760.2218549;10.896816;175479.98;378702.2;151400.72;535073.7;571326.9;596602.9;582391.7;570075.3;594278.3
4839;833.5380187;10.896819;127708.93;0;0;0;0;0;0;0;0
4840;704.212845;10.897146;0;0;0;0;104249.28;99816.96;0;153925.31;688845.2
4841;702.2143221;10.899329;246877.38;206434.19;220861.61;198156.64;204892.5;203069.31;211407.31;315064.7;1352946.4
4842;149.082622;10.900188;245916.25;275562.62;339044.03;484445.03;200681.84;418419.62;396039.4;151256.78;357238.7
4843;425.3430305;10.900389;0;84369.32;0;0;0;0;0;0;0
4844;808.525942;10.900389;0;72211.61;0;0;0;0;0;0;0
4845;194.1403583;10.902781;0;43844.105;0;137053.38;0;145665.83;187726.95;0;87984.875
4846;463.3791786;10.904784;114653.29;0;0;0;0;0;0;0;0
4847;179.1293079;10.904833;0;0;85406.78;159846.86;49666.414;93479.76;0;0;196718.94
4848;473.1038157;10.9049225;432431.97;159279.72;218782.92;0;0;0;0;0;0
4849;126.102863;10.906986;0;0;0;217318.23;164639.97;0;0;0;0
4850;177.1136159;10.9082155;0;0;126193.58;54172.54;0;65766.266;85870.79;88253.66;74589.5
4851;637.4649133;10.908398;0;106651.7;0;0;0;0;0;0;0
4852;179.0930343;10.9098835;232427.55;121846.7;0;288923.6;0;61016.117;209057.6;83996.24;285460.44
4853;165.1134942;10.910007;0;0;0;115762.18;0;173315.19;0;0;0
4854;192.1246579;10.912373;0;62270.746;123337.42;207261.89;91844.67;198490.23;252194.77;118063.5;183887.92
4855;807.5238413;10.912759;315694.44;0;0;0;0;0;0;0;0
4856;399.2384242;10.916402;0;87876.22;0;0;0;0;0;0;0
4857;805.5080952;10.916402;0;149767.89;0;0;0;0;0;0;0
4858;672.5049148;10.917197;0;829530.5;409111.2;0;0;0;0;0;0
4859;693.4343255;10.917197;0;171847.36;85547.74;0;0;0;0;0;0
4860;700.5363193;10.917197;0;662109.56;308339.78;0;0;0;0;0;0
4861;301.2165998;10.917993;0;0;253287.77;0;0;0;0;0;0
4862;677.4610484;10.921048;107654.53;1609157.6;759351.6;0;0;0;0;0;0
4863;167.0930542;10.922533;0;129923.8;131206.2;235522.2;170350.66;197563.52;234170.14;71340.44;106812.81
4864;153.1135404;10.924913;0;0;0;0;226135.11;189763.53;0;0;0
4865;708.512129;10.927298;871501.56;0;5.05E+07;0;0;0;0;0;0
4866;707.4697055;10.92919;0;188391.95;136990.08;0;0;0;0;0;0
4867;615.4561626;10.929727;0;59774.402;41300.76;0;0;0;0;61724.12;0
4868;124.0872857;10.929938;1031913.56;1299073.5;863249.06;2112362.8;823576.06;2185089.2;1441867.4;635503.4;0
4869;504.5149126;10.931416;172105.05;283763.62;231505.8;0;170076.64;0;0;0;0
4870;389.1352197;10.932395;0;68760.28;0;0;0;0;0;0;0
4871;703.4754327;10.934018;0;0;62854.684;0;0;0;0;0;0
4872;582.5928077;10.93515;0;0;0;140429.83;0;157386.19;0;0;0
4873;128.118538;10.938868;218853.52;98238.09;0;240448.8;0;112838.67;175818;140038.39;83797.945
4874;233.1537456;10.939182;0;43651.105;0;0;0;0;44585.95;0;0
4875;759.2217862;10.939381;385406.44;0;285613.6;0;0;0;0;0;0
4876;575.3719528;10.940379;0;98643.94;0;0;0;0;0;0;0
4877;645.4710042;10.940379;0;88522.04;0;0;0;0;0;0;0
4878;152.1184937;10.9408;108154.484;76941.08;107561.69;228440.89;76724.03;107893.39;142016.47;96785.27;166907.56
4879;931.5570634;10.940934;0;0;0;359283.8;0;0;0;0;0
4880;559.517115;10.942024;0;0;257048.38;0;0;0;0;0;0
4881;665.4601655;10.942391;0;161890.53;0;0;0;0;7198384;0;6964605.5
4882;593.4416695;10.944653;0;0;0;0;0;0;0;70311.234;64822.59
4883;233.152702;10.945411;0;0;0;0;0;42298.613;0;0;0
4884;150.1025834;10.946787;0;0;0;120233.13;0;109463.43;72449.4;0;130334.35
4885;565.5673706;10.947174;0;0;0;3129863.8;0;3175067;0;0;0
4886;761.2207195;10.947253;0;0;0;0;221765.33;203293.22;0;0;208420.48
4887;467.3742646;10.948331;0;129408.4;0;0;0;0;0;0;0
4888;851.5817178;10.948331;0;322014.5;0;0;0;0;0;0;0
4889;136.0871336;10.9494;0;190346.61;0;362055.22;135894.45;154438.08;150171.28;95162.11;242681.14
4890;167.1290603;10.950275;0;0;0;273789.78;0;107533.91;0;0;0
4891;758.222621;10.951821;571851.75;640337.5;442558.44;1002168.8;1116344.2;1204670;1210964.4;1158137.2;1191611.6
4892;339.2902225;10.952779;102086.4;0;0;0;0;0;0;0;0
4893;158.9644086;10.954503;0;0;0;0;65832.71;0;182514.94;313256.6;93238.67
4894;696.6497777;10.957214;124802.93;127934.72;100042.07;124308.39;133793.28;152333.16;143868.52;141362.45;139109.56
4895;471.1058719;10.958001;0;0;571852;0;0;0;0;0;0
4896;707.5034575;10.959884;0;0;0;0;0;189940.86;280443.88;0;235662.14
4897;577.5194531;10.960737;127398.18;0;0;0;0;0;0;0;0
4898;148.0871725;10.9615965;148181.11;171115.33;0;176448.34;211414.94;100055.984;98496.92;0;136821.16
4899;165.1137263;10.962429;272051.66;166029.86;288904.9;366213.28;255234.05;151332.64;0;91636.65;214451.03
4900;589.4081367;10.964212;0;138258.06;0;0;0;0;0;0;0
4901;571.4289066;10.964382;0;66642.47;0;0;0;0;0;69155.89;68354.21
4902;941.6174999;10.966749;1516989.6;0;0;509670.03;0;0;0;0;0
4903;144.9828167;10.967557;0;0;1.67E+07;0;0;0;1.73E+07;0;0
4904;358.9804721;10.970457;0;0;0;0;0;0;0;820386.1;0
4905;140.0820416;10.970871;279116.3;118085.76;0;358965.88;217779.69;157970.53;315742.72;97477.55;262611.22
4906;138.1027686;10.972867;303426.97;183428.38;0;441646.4;198855.22;180294.5;151698.28;106247.555;255290.72
4907;158.9641242;10.974292;0;0;0;0;0;0;0;0;112732.5
4908;153.1136409;10.974355;515862.22;238678.78;442168.22;252282.44;240300.75;232763.64;0;136393.42;289535.62
4909;126.1028513;10.976291;334522.88;186491.08;319988.34;439180.8;188829.14;152920.6;0;291131.8;260090.11
4910;148.0867644;10.977113;0;0;0;0;0;73259.984;0;0;0
4911;161.0819444;10.977113;0;0;0;0;0;86961.81;0;0;0
4912;156.0770383;10.9786625;0;0;0;0;91476.055;126944.87;79972.664;0;67912.51
4913;936.6615643;10.978647;866598.3;0;0;328495.5;0;0;0;0;0
4914;151.0980049;10.979123;387833.2;176703.94;390114.88;201909.02;228216.89;537754.1;455801.38;230026.84;262304
4915;795.4983;10.980039;0;51440.27;0;0;0;0;0;0;0
4916;177.1133121;10.9825535;0;0;0;73331.14;0;96239.45;0;0;0
4917;163.0980233;10.982815;418594.3;201072.39;0;470401;354461.94;444063.2;496219.72;146914.12;384594.44
4918;666.641642;10.983595;0;0;0;0;0;96909.35;0;0;98192.445
4919;178.1090121;10.9840765;142261.4;58382.66;104592.68;153986.92;124602.89;173191.47;0;104861.72;158246
4920;549.4176158;10.98522;55972.684;68998.64;0;0;0;0;0;71564.85;61557.1
4921;519.3039756;10.986247;0;0;0;0;0;0;0;1323491.2;0
4922;803.5971151;10.989724;0;0;70674.086;0;0;0;0;0;0
4923;610.1859987;10.991058;414549.16;0;284044.03;0;0;0;0;0;0
4924;167.129055;10.993164;0;0;0;103973.12;0;92234.625;0;0;144843.4
4925;150.1027851;10.993908;277968.25;95788.36;161163.1;196853.62;229388.75;144621.92;101960.21;0;260020.45
4926;243.942216;10.995845;0;123369.22;0;0;0;0;0;0;0
4927;547.397699;10.995845;0;60937.113;0;0;0;0;0;0;0
4928;708.5114327;10.997495;5.58E+07;5.55E+07;748618.1;6.23E+07;6.86E+07;6.55E+07;6.95E+07;7.24E+07;7.14E+07
4929;204.1243945;10.997963;0;0;0;0;0;0;0;0;32004.752
4930;360.9784054;10.999798;0;452975.06;0;0;0;0;482520.8;940318.44;0
4931;791.5246331;11.000304;81523.734;0;0;0;0;0;0;0;0
4932;175.0978418;11.004416;0;0;0;63002.504;0;0;0;0;0
4933;192.1243115;11.004416;0;0;0;66768.01;0;0;0;0;0
4934;200.0930248;11.004416;0;0;0;48252.19;0;0;0;0;0
4935;326.8770773;11.0053625;0;0;0;565213;961240.9;892229.2;1133597.8;611743;0
4936;758.5920619;11.005518;0;0;42285.773;0;0;0;0;0;0
4937;140.1183544;11.007616;145608.36;94611.695;164687.23;66136.84;0;91557.336;116166.61;0;222377.39
4938;788.546334;11.008327;0;116973.97;0;95364.84;0;35094.316;69086.5;126949.31;117633.24
4939;559.3974628;11.008575;0;886153.25;69492.44;0;0;0;0;0;0
4940;1364.857692;11.008681;0;0;0;0;0;115716.49;0;0;0
4941;694.4950178;11.00994;333612.34;270919.8;297059.16;379860.6;388628.78;506554.88;424190.78;434621.25;424108.16
4942;519.4056207;11.011632;0;88436.414;0;0;0;0;0;0;0
4943;575.3728002;11.011632;0;87122.25;0;0;0;0;0;0;0
4944;582.4736023;11.011632;0;97775.88;0;0;0;0;0;0;0
4945;691.4755552;11.011632;0;111462.54;0;0;0;0;0;0;0
4946;993.662454;11.011632;0;98256.72;0;0;0;0;0;0;0
4947;1326.904352;11.011658;0;364689.8;332852.06;0;0;0;0;338152.53;0
4948;1000.788814;11.0117;327047.5;313107.25;303838.38;325050.75;310658.22;351119.5;314285.84;372831.7;348328.06
4949;348.2023345;11.012993;123924.62;0;121225.375;0;0;0;1066480.1;0;0
4950;128.1185087;11.013033;92761.37;105677.805;168081.6;103199.07;0;64628.145;98498.08;0;252197.03
4951;749.5400831;11.013411;0;0;99995.31;0;0;0;0;0;0
4952;148.0869284;11.0142765;0;0;0;78667.58;0;51819.293;0;0;0
4953;685.4361279;11.014331;4924495;4726671;4417544.5;5302514.5;6137514;5925402;6903539;6360095.5;6793372
4954;680.4808292;11.014332;4811739.5;4915793;5135188.5;5167603.5;5247266;5195534.5;5262362.5;5268771;4730493
4955;703.4117633;11.014332;181803.06;158455.86;140155.97;196628.33;221618.55;235169.81;243147.73;255209.58;244885.6
4956;663.4538445;11.015106;5.49E+07;5.86E+07;5.74E+07;0;0;6.46E+07;0;6.61E+07;0
4957;439.2036947;11.015209;485604.38;502068.4;490532.25;514646.8;531825.9;521438.6;528682.4;583567.56;549577.7
4958;701.4100513;11.015204;1358274;1287591.5;1175323.5;1409997.8;1779453.4;1772046;1835688;1826227.1;1896562
4959;217.1052127;11.015481;375289.75;421351.56;242260.7;756450.06;0;0;0;1264966.6;1539005
4960;709.6123686;11.015472;0;133608.66;119088.93;0;166291.28;155316.88;0;163680.83;0
4961;663.3644222;11.015485;265757.38;269299.34;276993.06;284706.3;0;0;0;316807.03;311345.75
4962;664.3881389;11.01605;88760.914;0;0;0;0;93477.62;0;105721.24;105363.375
4963;551.3286586;11.016085;2293534;2138764.2;2189943.5;2610052.8;2563662.8;2553580.8;2687765.2;2643852.8;2665149.8
4964;177.3814116;11.016458;0;79564.21;0;98864.97;97409.49;99336.77;101667.38;107533.82;102010.28
4965;839.4942386;11.016575;0;0;0;0;0;121534.47;0;0;0
4966;726.4630557;11.016958;748767.1;665185.25;638447.5;830919.1;898657.4;913515;970130.44;1009278.6;1016050.2
4967;720.5108484;11.01698;0;0;0;73118.43;0;0;0;0;79766.61
4968;708.609112;11.017102;0;0;0;299263.97;0;0;293901.3;0;273137.3
4969;158.0969412;11.017337;0;0;0;0;0;0;828887.7;0;0
4970;774.5326745;11.017277;0;0;0;100524.21;0;0;123747.69;125240.35;117356.57
4971;747.5239287;11.017337;0;0;0;0;0;0;131084.89;0;0
4972;177.130593;11.017834;203931.3;202785.02;184731.98;232058.5;238112.86;237615.88;241329.25;254878.9;251843.39
4973;608.3552443;11.017815;226849.16;412580.6;0;0;0;0;0;0;0
4974;688.4510482;11.017809;0;0;0;0;0;0;0;82819.32;0
4975;495.266456;11.017837;1486316.5;1546535.1;1455463.8;1661355.1;1656870.6;1640677.9;1674830.9;1747437;1759593.4
4976;775.5473025;11.017809;0;0;0;0;0;0;0;51948.98;0
4977;790.5663991;11.017809;0;0;0;0;0;0;0;43145.516;0
4978;997.6110137;11.017805;105796.76;256512.7;0;0;0;0;0;0;0
4979;793.5276982;11.0178385;927307.25;797645.56;797118.1;781659.9;845203;763507.8;393058;850571.75;829003.06
4980;782.4580627;11.01799;0;521271.66;397539.1;0;0;0;530975.06;0;514119.47
4981;1348.884059;11.018396;0;0;0;1211060.1;0;1247753.5;0;0;0
4982;383.1408241;11.018714;194181.66;189408.83;184639.48;220465.69;218665.78;213705.25;219586.39;223501.02;221083.73
4983;1347.883065;11.018712;1086083.4;1035115.06;1057719.5;1290635.5;1376490;1281977.8;1472213.2;1509338.2;1530964.1
4984;1370.959727;11.018715;1973994.1;1753882.1;1875059.2;2473894;2510392.2;2134428.5;2511155.2;2518036.5;2732142.8
4985;152.3266211;11.018844;0;48972.652;0;0;79650.26;0;80720.6;81453.766;86760.5
4986;149.2119582;11.018874;0;78919.01;79203.25;0;71703.77;72397.36;80477.07;80433.92;82132.93
4987;149.3234689;11.019071;0;76073.375;0;75025.7;66541.5;0;71055.76;75546.84;74522.24
4988;1363.858137;11.018981;102869.52;92669.13;89524.234;129555.62;135814.56;0;148908.98;151300.19;136889.33
4989;139.0977221;11.019117;0;0;0;0;0;35709.17;0;0;34899.812
4990;765.5308895;11.019477;0;0;0;63501.34;0;68134.41;0;0;62307.945
4991;165.8597887;11.019588;657782.2;700623.2;651020.75;698495.06;676450.1;729110.75;715340.6;745126.25;730771.1
4992;165.8657433;11.01959;205679.34;220611.5;200117.83;229969.16;224159.1;233203.73;231555.4;238177.66;234222.47
4993;177.3748081;11.020467;296794.6;286029.88;264027.53;318612;329714.88;336148.44;337778.34;359387.62;351056.97
4994;177.123983;11.020468;649016.4;639341.94;579007.56;716599.6;742738.2;760872.44;763547.7;808637.25;791218.3
4995;607.391431;11.020466;6553275;6984121;6319245;7469134;7613463.5;7553349.5;7818074;7792757;7833026
4996;663.5414605;11.020469;308968.5;314953.2;286107.56;368617.12;356005.75;343643.53;342641.53;352222.5;358542.4
4997;706.4946748;11.02047;278228.8;275921.25;294681.22;316767.56;276551.7;263153.12;274666;291672.47;282101.53
4998;736.5432618;11.020468;5479468.5;4808630.5;5298164.5;6176807.5;6602637.5;6293400.5;6713436;6989058;6610382
4999;152.4380347;11.020647;0;0;0;0;73607.71;0;71952.15;77377.01;82081.35
5000;146.9812036;11.021322;0;0;7277190.5;0;0;0;0;0;0
5001;609.3973616;11.021322;0;0;436649.97;0;0;0;0;0;0
5002;731.4901927;11.021345;233008.53;210809.56;235575.72;275595;234172.95;228762.1;251718.72;268877.16;265991.53
5003;1342.928195;11.021346;2336872.5;2518205.8;2475344.2;2550258.2;2382862.5;2313623.2;2530150.5;2526425.2;2594522.2
5004;695.4075494;11.021621;0;0;0;0;0;0;0;0;680222
5005;708.4121445;11.021621;0;0;0;0;0;0;0;0;320126.94
5006;166.1104365;11.022221;280514.4;300285.78;284726.03;305215.8;299656.78;309566.53;327866.44;308119.7;354181.4
5007;763.5148314;11.022221;342513.03;325141;347021.6;366014.78;342293.06;346376.1;360116.56;372268.88;359793.2
5008;792.6060416;11.022221;1585469.9;1410444.6;1350928.8;1665739;1829209.6;1759280.4;1746191.2;1812245.6;1809038.4
5009;136.0868332;11.022344;0;0;0;223284.31;0;151149.81;0;0;0
5010;709.4174015;11.022296;147984.9;137916.84;131378.58;155121.19;161830.16;167174.66;165765.39;177025.3;0
5011;1325.901555;11.02256;337400.22;0;349398.44;372407.47;349544.97;372026.3;391857.28;363351.84;382064.94
5012;663.5236974;11.022924;205615.25;199812.45;160068.3;231513.98;0;225390.58;219281.02;220158.52;0
5013;327.0782273;11.023975;241678.17;252064.7;245249.7;273570.03;264516.94;259149.31;265489.12;273989.06;270891.97
5014;818.5257742;11.023951;82924.49;0;0;0;0;104274.88;0;119327.21;104901.56
5015;749.5415027;11.023982;241557.73;189642.42;106759.91;206590.3;176395.27;221070.23;221091.42;220265.89;216747.9
5016;664.3661056;11.024469;0;0;0;0;0;145604.02;0;0;0
5017;709.5932786;11.025231;0;0;0;0;0;0;65587.4;0;0
5018;362.9278356;11.025476;0;0;0;0;0;0;862249.3;717450.6;0
5019;294.9403964;11.025703;0;0;0;0;0;0;0;750742.5;0
5020;992.6520022;11.025705;102017.26;217978.28;0;0;0;0;0;0;0
5021;176.1059733;11.025835;0;154994.31;0;242563.55;116982.75;177141.86;180603.02;218042.55;113075.3
5022;640.4647834;11.025814;0;0;0;0;102736.91;0;0;0;0
5023;190.1087282;11.026039;0;0;0;99560.3;0;66342.01;51803.84;0;0
5024;149.0821063;11.026291;0;0;0;326128.22;0;253331.3;0;0;0
5025;190.108489;11.026295;0;0;0;82713.29;0;83996.34;0;0;0
5026;709.4366157;11.026243;103194.695;109306.95;110607.91;115325.17;103404.555;126269.055;122171.04;138434.9;0
5027;721.5102627;11.026507;249166.11;0;133337.14;235289.4;233470.83;226838.97;226857.14;237416.42;245800.3
5028;600.4704252;11.026564;0;236657.17;0;0;0;0;0;1001980.56;0
5029;664.4569612;11.026966;0;0;0;2.88E+07;2.94E+07;0;0;0;0
5030;1399.993445;11.026979;0;0;0;85740.625;87862.96;73652.32;0;0;82159.7
5031;732.4981275;11.027611;0;0;0;0;0;0;0;103649.01;99135.94
5032;667.4631219;11.027763;0;0;0;0;0;96733.91;92161.43;104888.01;0
5033;301.2162871;11.029222;0;0;147646.81;0;0;0;0;0;0
5034;516.4045911;11.029222;0;0;94217.43;0;0;0;0;0;0
5035;739.4321688;11.0300255;0;233338.08;0;0;0;0;343481.84;0;395499.47
5036;1398.99107;11.032356;66219.52;0;54846.137;80986.51;0;0;0;0;0
5037;747.5231365;11.032752;249084;193399.55;230450.45;246630.62;229055.66;224435.06;93864.4;226937.34;224560.4
5038;910.6476763;11.033937;239733.83;0;0;296855.88;0;0;0;0;0
5039;532.4737144;11.035326;0;112421.13;0;0;0;0;0;0;0
5040;589.4078895;11.035326;0;179287.97;0;0;0;0;0;0;0
5041;644.5123835;11.035326;0;159924.77;0;0;0;0;0;0;0
5042;694.5327759;11.035326;0;145170.83;0;0;0;0;0;0;0
5043;251.0472188;11.03645;65028.938;0;0;0;0;0;74296.836;0;0
5044;696.4065129;11.037417;0;0;0;0;0;0;0;0;210907.8
5045;134.0710888;11.040271;0;0;0;0;0;42874.66;0;0;0
5046;138.1023728;11.040271;0;0;0;0;0;207313.23;0;0;0
5047;161.0818591;11.040271;0;0;0;0;0;101113.35;0;0;0
5048;915.6001327;11.040267;443216.22;0;90768.25;547031.75;0;0;0;0;0
5049;734.5198363;11.041502;171073.97;457486.22;0;0;0;0;0;0;0
5050;815.5572964;11.041494;0;0;0;0;0;0;0;51984.16;0
5051;712.5332984;11.043226;0;252047.58;0;0;0;0;0;0;0
5052;140.118362;11.045387;0;93494.4;0;97746.3;168683.64;86790.875;126695.04;0;138301.38
5053;122.0715907;11.045441;0;124232.9;0;81252.97;0;52263.137;192450.73;132277.7;100741.516
5054;135.0793405;11.0486555;52118.254;110695.69;0;0;62411.86;136265.23;0;122049.88;192852.66
5055;202.1089521;11.050079;0;0;0;119061.63;0;0;136508.58;85580.01;0
5056;649.4668;11.050575;49510.324;883613.4;271484.4;0;0;0;0;0;0
5057;234.0978249;11.051126;0;45385.965;0;0;0;0;0;0;0
5058;633.436609;11.051126;0;244381.31;0;0;0;0;0;0;0
5059;645.5116738;11.051126;0;64940.86;0;0;0;0;0;0;0
5060;656.5117529;11.051126;0;87056.98;0;0;0;0;0;0;0
5061;672.5435091;11.051126;0;193179.47;0;0;0;0;0;0;0
5062;679.4744591;11.051126;0;78340.94;0;0;0;0;0;0;0
5063;744.5619907;11.051126;0;135370.25;0;0;0;0;0;0;0
5064;789.511085;11.051126;0;108623.84;0;0;0;0;0;0;0
5065;795.4956876;11.051126;0;63764.375;0;0;0;0;0;0;0
5066;995.5941531;11.051126;0;63810.684;0;0;0;0;0;0;0
5067;779.5515687;11.055578;70114.44;0;0;0;0;0;0;0;0
5068;716.5309167;11.05598;0;277761.16;230529.7;0;0;0;0;0;0
5069;721.4848592;11.05598;0;487036.47;372338.53;0;0;0;0;0;0
5070;202.1090074;11.056465;71258.28;139709.53;104108.53;77167.36;0;70145.91;148602.89;175905.55;191742.8
5071;600.4701487;11.058484;613789.4;78609.875;306704.12;0;0;0;0;0;0
5072;783.5023617;11.058484;272909.5;252954.94;625633.4;0;0;0;0;0;0
5073;623.4512633;11.059935;0;361516.28;251674.1;0;0;0;0;0;0
5074;778.5458488;11.059935;0;94606.41;205175.42;0;0;0;0;0;0
5075;339.3458138;11.060221;0;378747.78;0;0;0;0;0;0;335662.97
5076;335.2584317;11.060834;0;0;101265.13;0;0;0;0;0;0
5077;743.4686319;11.060834;0;0;58038.188;0;0;0;0;0;0
5078;647.4584594;11.067296;234958.7;0;0;176007.34;0;266116.34;222961.8;180979.6;158457.4
5079;242.9264994;11.069254;0;0;0;0;1227409.5;0;0;1320646.6;0
5080;395.3646727;11.069516;591967.5;380767.12;266285.8;0;0;0;0;0;0
5081;138.1027549;11.071937;0;182531.02;0;191635.22;446545.75;124097.14;352059.06;213342.38;496782.2
5082;137.0823809;11.077498;49674.707;142398.28;111307.72;110477.16;0;138731.62;171454.08;178324.25;82278.305
5083;136.0871239;11.078444;311268.22;173542.84;0;196430.97;0;164425.56;327909.12;204063.2;454136.16
5084;167.0930284;11.07868;177994.08;169058.44;93673.22;242989.4;265972.47;222311.12;175726.19;208680.3;260985.1
5085;679.514835;11.079775;0;173816.08;61180.96;0;0;0;0;0;0
5086;124.0872263;11.081281;1572167.8;1543036.5;583896.44;1525045;2199232;1249709.5;2412620.8;1675570.9;3728955.2
5087;691.4764574;11.082865;0;160978.81;0;0;0;0;0;0;0
5088;341.3051913;11.083441;0;0;0;103815.63;0;0;0;0;0
5089;601.5193388;11.083441;0;0;0;86203.62;0;0;0;0;0
5090;962.6747557;11.083441;0;0;0;71392.37;0;0;0;0;0
5091;967.6347348;11.085363;157057.38;0;0;77639.664;0;0;0;0;0
5092;163.0980116;11.085568;0;214526.2;0;334377.3;648517.44;177536.8;579488.94;300868.7;668819.7
5093;860.6675581;11.087897;0;46237.35;0;0;0;0;0;0;44136.395
5094;798.608486;11.088013;0;0;306121.1;538225.1;0;0;0;0;0
5095;144.0481098;11.088182;402927.8;845039.3;809810.7;0;0;694826.75;0;0;0
5096;803.5625713;11.090426;224324.61;0;1014006.2;1670324.8;0;0;0;0;0
5097;826.6355983;11.091374;0;0;0;93659.58;0;0;0;0;0
5098;619.5298497;11.091997;0;0;103460.59;183591.69;0;0;0;0;0
5099;140.0820125;11.093047;0;266431.62;0;265523.66;351255.12;91479.33;0;264001.8;285195.75
5100;819.5359516;11.0959635;0;0;95015.3;176864.11;0;0;0;0;0
5101;140.0818704;11.097623;0;0;0;276550.12;0;152657.7;0;179136.39;0
5102;243.9423427;11.098821;0;262317.3;0;0;0;0;0;0;0
5103;126.1028658;11.101861;0;182819.34;315816.06;190694.4;413831;168933.72;327214.78;0;476385.72
5104;128.1185084;11.106226;0;76310.58;0;0;176529.03;96870.95;0;167010.77;135679.84
5105;816.6415871;11.106912;56472.324;57626.363;53226.344;54922.902;52667.715;0;61767.215;64512.355;0
5106;152.1184806;11.107199;50456.457;56601.617;0;91124.1;149220.08;70295.234;0;135808.84;111289.21
5107;566.5698399;11.10855;0;0;314459.97;0;0;0;0;0;0
5108;178.1086254;11.113732;0;0;0;104598.97;0;80989.21;0;0;0
5109;538.5398814;11.113906;362989.12;0;365508.44;0;0;0;0;0;0
5110;150.1026314;11.115249;0;0;0;110275.83;0;0;0;0;0
5111;151.0978689;11.115249;0;0;0;289304.78;0;0;0;0;0
5112;152.118294;11.115249;0;0;0;85996.54;0;0;0;0;0
5113;560.5198341;11.116879;0;0;0;0;0;0;0;0;121065.16
5114;176.1060581;11.1173315;187601.86;96139.336;0;127218.29;85164.2;0;191827.3;150570.47;230433.66
5115;155.1294436;11.120713;0;48288.61;0;0;105631.37;0;0;101978.586;65201.367
5116;149.0824618;11.121897;366134.84;323234.88;267059.72;513745.16;417299.88;308511.47;453230.53;440647.4;868212.06
5117;615.5787447;11.123226;0;0;0;82088.11;0;0;0;0;0
5118;675.354766;11.124571;0;0;339985.2;0;0;0;0;0;0
5119;793.528808;11.124762;0;0;0;0;0;0;328803.97;55663.848;0
5120;165.1133624;11.12771;0;0;0;0;0;109575.98;0;0;0
5121;169.1451829;11.128293;0;0;0;0;0;0;39066.688;0;0
