cluster index	parent mass	RTMean
1727	321.24288760325715	3.7017777
1728	139.98258850524186	3.7049165
1729	162.99843656657086	3.7049165
1730	321.1854853656722	3.708613
1731	339.19612668602934	3.708613
1732	367.1911366405648	3.708613
1733	385.20145765461166	3.708613
1734	421.2227761506892	3.708613
1735	429.1166065957881	3.708613
1736	567.280568371667	3.708613
1737	589.2625191254732	3.708613
1738	729.9357712175815	3.709765
1739	738.4485814105319	3.7107227
1740	780.3228982860098	3.710917
1741	203.1797641703774	3.7126386
1742	498.3106402685254	3.7137485
1743	527.6615920093342	3.7165797
1744	830.4386610059173	3.7165797
1745	835.3941042773271	3.7165797
1746	782.4747410394663	3.717711
1747	218.2117201043975	3.720358
1748	541.2989992842677	3.7245545
1749	547.3461817759367	3.7245545
1750	666.0785156824415	3.7245545
1751	174.1855624961987	3.7253308
1752	182.117817403928	3.7346253
1753	330.1702521163514	3.7346253
1754	330.67104850137883	3.7346253
1755	335.1231791059266	3.7346253
1756	478.2229494786425	3.7346253
1757	659.3331348163085	3.7346253
1758	684.2653511600461	3.7346253
1759	305.24792603532933	3.737518
1760	751.9486573750387	3.7405543
1761	804.4880222091651	3.7415514
1762	760.4617534933922	3.7430677
1763	507.3104504049422	3.7455711
1764	542.3366432447341	3.7455711
1765	512.9859020188427	3.7457476
1766	680.4190632017282	3.7495375
1767	190.99326734908155	3.7503648
1768	346.16514977369974	3.7504814
1769	459.2227399192311	3.7545242
1770	467.3008635568783	3.7584565
1771	485.3115450656636	3.7584565
1772	227.12807609203853	3.761731
1773	349.1804060009427	3.7646835
1774	940.3239650739238	3.7664523
1775	287.23734282145847	3.7734907
1776	527.6613181966222	3.7760737
1777	557.011958969372	3.7776124
1778	782.4749187815719	3.7813501
1779	695.4289558931241	3.7815824
1780	149.0601474278964	3.7823048
1781	507.2180851030402	3.782529
1782	233.07894418337327	3.7837
1783	582.3640010109457	3.7885249
1784	323.16286830501315	3.7905228
1785	211.1695065351249	3.7951458
1786	145.10137624889396	3.79641
1787	161.1326699400767	3.79641
1788	297.2217480440591	3.79641
1789	305.19038326224904	3.79641
1790	323.2008505682944	3.79641
1791	335.2008978675694	3.79641
1792	353.2114676618741	3.79641
1793	359.221856996192	3.79641
1794	371.2220301185574	3.79641
1795	382.23790831919257	3.79641
1796	389.23240598130025	3.79641
1797	400.24865507526494	3.79641
1798	407.242999340889	3.79641
1799	537.3058990350874	3.79641
1800	559.2877991276491	3.79641
1801	667.3693660332917	3.79641
1802	830.4385077403566	3.79641
1803	341.2114920152512	3.7983122
1804	494.217865491876	3.7984352
1805	645.3174055572408	3.7984352
1806	710.1042762077358	3.8013623
1807	571.687186253486	3.805308
1808	804.488009291515	3.805308
1809	525.3043515149932	3.805529
1810	330.6708423928424	3.8063145
1811	404.19683427466856	3.8063145
1812	478.2229848985681	3.8063145
1813	659.3329195769605	3.8063145
1814	662.3757699353	3.8063145
1815	203.1798285396968	3.8070898
1816	542.3366806391459	3.8092759
1817	826.5004811226449	3.813231
1818	724.7799786084021	3.8202143
1819	557.0118755716394	3.8332171
1820	557.3461532155493	3.8332171
1821	586.362501740765	3.8332171
1822	276.07134683631625	3.8338482
1823	739.4548046165025	3.84121
1824	375.25373307689216	3.844483
1825	554.3332246685695	3.844483
1826	131.04978699594457	3.8458016
1827	150.09143818360832	3.8458016
1828	168.10196698875416	3.8458016
1829	182.1176581997069	3.8458016
1830	200.1281527149221	3.8458016
1831	323.16289060448565	3.8458016
1832	330.169581746779	3.8458016
1833	331.9025013757095	3.8458016
1834	139.98259787571115	3.847624
1835	576.2286922989232	3.8506353
1836	581.1842664400739	3.8506353
1837	460.294533735668	3.8589206
1838	162.99847838496936	3.8645365
1839	601.0382101936175	3.8651013
1840	571.6872095677719	3.8687627
1841	339.196604203881	3.868866
1842	367.19124078377416	3.868866
1843	385.2014592536816	3.868866
1844	421.2228194277183	3.868866
1845	669.3468590097245	3.868866
1846	572.0214418872752	3.8690534
1847	754.1307820285216	3.8691711
1848	848.5145049178682	3.8691711
1849	169.97770383241908	3.8769827
1850	171.99339018033913	3.8769827
1851	199.9883596565185	3.8769827
1852	234.20665006661545	3.87701
1853	318.170214636241	3.8773806
1854	615.7141689811796	3.885118
1855	768.8059934317951	3.885194
1856	586.3625776083597	3.8932023
1857	586.6972645228718	3.8932023
1858	405.2279226033479	3.8932345
1859	190.99345013733824	3.8954122
1860	241.20405675743388	3.8988843
1861	684.2654422610163	3.9010887
1862	301.118879856005	3.9013865
1863	321.2219950750536	3.9013865
1864	537.3063961220587	3.9013865
1865	304.1545483719993	3.9090366
1866	316.1546790723302	3.9090366
1867	439.891330667678	3.9090366
1868	507.21793757892215	3.9090366
1869	630.38994097053	3.9095156
1870	783.4816378700934	3.9095156
1871	323.16273734796806	3.917049
1872	379.52069060224113	3.917049
1873	645.3174928766701	3.917049
1874	211.13319312983893	3.9173708
1875	601.0385467451481	3.9173708
1876	601.3729978145404	3.9214063
1877	283.1524570722154	3.9254084
1878	798.1569782648555	3.9254084
1879	357.24305182092496	3.9257636
1880	559.2882193540167	3.9257636
1881	866.4907891752243	3.9288614
1882	258.98374607974984	3.9302127
1883	217.95710617721332	3.9306798
1884	338.16791604901726	3.9330678
1885	339.23252365654326	3.9338448
1886	375.2535909948477	3.9338448
1887	541.2992631514738	3.9338448
1888	554.3330727107071	3.9338448
1889	582.364379834883	3.9338448
1890	504.3202602658324	3.9350204
1891	615.7138068980921	3.9415958
1892	812.8327374878708	3.9420822
1893	460.18140708903024	3.9473555
1894	868.5062244070556	3.9496818
1895	669.3471614473829	3.9503758
1896	465.1372135511448	3.9561658
1897	494.2177780547159	3.9571738
1898	494.75153217336657	3.9571738
1899	330.50445179462326	3.9652445
1900	404.1966666613343	3.9652445
1901	630.38977112475	3.9662933
1902	203.17975388386705	3.9734344
1903	504.2803210884548	3.9734344
1904	607.2153383401024	3.9734344
1905	850.4962505329913	3.9751348
1906	852.5106344726424	3.9751348
1907	478.2231604232876	3.981259
1908	137.98781230018537	3.9819274
1909	442.2658763777487	3.9844255
1910	842.1837631115841	3.9844255
1911	316.05796759645136	3.9892068
1912	331.0812870263694	3.9892068
1913	493.1344584394392	3.9892068
1914	639.1922244079141	3.9892068
1915	661.1742235882924	3.9892068
1916	677.1482631482627	3.9892068
1917	1299.3602967106294	3.9892068
1918	227.9832310551433	3.9925044
1919	645.3997279783933	3.9928713
1920	355.22762167112273	4.001294
1921	391.2485657845205	4.001294
1922	548.3468699173476	4.0028167
1923	330.67158189953545	4.0051775
1924	659.3334386277219	4.0051775
1925	780.3230505772152	4.0051775
1926	347.2196448795884	4.0130877
1927	370.2952974825523	4.0130877
1928	850.3133655371919	4.0170655
1929	259.09708910070367	4.0179815
1930	540.2085142839899	4.0179815
1931	545.1634686119163	4.0179815
1932	271.2055114455151	4.0209627
1933	325.2377354305052	4.0209627
1934	342.26452969341153	4.0209627
1935	430.1710317991884	4.0257115
1936	435.1265624885026	4.0257115
1937	131.04987313699266	4.0288377
1938	150.09146848064972	4.0288377
1939	182.1176925415237	4.0288377
1940	200.12828333204067	4.0288377
1941	329.855976442756	4.0288377
1942	330.16962718032323	4.0288377
1943	226.0124985673772	4.033095
1944	960.5015945270424	4.0337963
1945	580.3482503780763	4.0408254
1946	128.06227126723726	4.0416627
1947	171.11696464657527	4.0416627
1948	187.14830107052384	4.0416627
1949	305.19023479044773	4.0416627
1950	323.2007412116792	4.0416627
1951	333.1850493741961	4.0416627
1952	341.21138050347054	4.0416627
1953	359.2218186911759	4.0416627
1954	387.2166348386969	4.0416627
1955	446.2542380825212	4.0416627
1956	535.2900800902584	4.0416627
1957	552.3167908726903	4.0416627
1958	573.2459476675599	4.0416627
1959	576.3165215814113	4.0416627
1960	809.4468239461316	4.0416627
1961	819.4579655976997	4.0416627
1962	939.5101708697374	4.0416627
1963	1069.5736683744442	4.0416627
1964	1086.6002677680071	4.0416627
1965	1091.5557433863714	4.0416627
1966	1621.8870611091086	4.0416627
1967	203.1797463752178	4.0428777
1968	504.2802010750116	4.0428777
1969	509.2359586906203	4.0428777
1970	351.1957799203501	4.044759
1971	369.2063514639607	4.044759
1972	405.2273518354999	4.044759
1973	557.2724517983393	4.044759
1974	162.99851462639356	4.04949
1975	645.3174536961138	4.0524898
1976	323.1628072283252	4.0604
1977	404.1967765395065	4.0604
1978	494.7517209967042	4.0604
1979	780.3233271947543	4.0604
1980	592.3728626514203	4.064586
1981	139.9826752430171	4.0672297
1982	659.8346973822452	4.068302
1983	842.4386367373423	4.0814476
1984	330.17006962052363	4.0840645
1985	330.67074837421	4.0840645
1986	478.2228358373058	4.0840645
1987	591.2698380898582	4.0840645
1988	659.3323932485697	4.0840645
1989	540.208375999571	4.089654
1990	545.1636215697891	4.089654
1991	137.98770938849523	4.0908394
1992	303.6476182854776	4.0919394
1993	605.285955092465	4.0919394
1994	830.4907540847886	4.097929
1995	342.26427588217234	4.1066794
1996	504.2806436916398	4.1134877
1997	330.5047511884931	4.1156874
1998	507.21783409936063	4.1156874
1999	636.3998545627089	4.121426
2000	203.17980652303737	4.122167
2001	439.89147825786847	4.1236663
2002	190.9935132552505	4.1278415
2003	556.203290182664	4.131356
2004	337.2167945739544	4.139739
2005	355.2275510419365	4.139739
2006	373.237983222795	4.139739
2007	537.3065825797644	4.139739
2008	554.3330652951528	4.139739
2009	559.2884080503912	4.139739
2010	200.1649568691908	4.1461844
2011	338.1678553398528	4.147666
2012	191.14340816828025	4.148725
2013	139.98272151390532	4.1507006
2014	162.9986142997393	4.1507006
2015	147.0443642099322	4.15775
2016	385.29278461080486	4.1735034
2017	203.1798529504665	4.1751475
2018	221.19035672521417	4.1751475
2019	522.2912942383002	4.1751475
2020	200.1283225509736	4.179397
2021	330.17024313396274	4.179397
2022	337.1593589670408	4.179397
2023	478.2229119192539	4.179397
2024	659.3327494067595	4.179397
2025	673.3124148297454	4.179397
2026	466.2657021810074	4.181526
2027	527.246678413556	4.183798
2028	145.10142210797366	4.189526
2029	161.13273574272804	4.189526
2030	323.20090162962043	4.189526
2031	335.2009415344562	4.189526
2032	341.2114730384914	4.189526
2033	353.2114978282094	4.189526
2034	359.2218938755446	4.189526
2035	371.2220788844828	4.189526
2036	389.23250733466097	4.189526
2037	400.2486789119905	4.189526
2038	407.2430328970855	4.189526
2039	551.3219865195279	4.189526
2040	573.3034605634463	4.189526
2041	589.2777546510289	4.189526
2042	596.3798248132084	4.189526
2043	776.4066290524206	4.197566
2044	710.3965671558824	4.2003846
2045	131.0495275347467	4.201237
2046	345.09490776616366	4.201237
2047	715.3520748580364	4.205699
2048	960.5024131987248	4.205699
2049	504.28072291817193	4.2100806
2050	276.1963202671549	4.2139845
2051	930.4917951023642	4.2139845
2052	627.337903750055	4.219274
2053	641.3541333776245	4.222353
2054	640.2762804814073	4.2273593
2055	369.1524209588195	4.2342525
2056	364.1968789572838	4.235097
2057	323.1628209902543	4.235499
2058	492.20176910675616	4.235499
2059	645.317786583868	4.235499
2060	365.0612460477132	4.236462
2061	383.02432939968287	4.236462
2062	339.2325177349586	4.2392154
2063	357.2430459069345	4.2392154
2064	623.307377141108	4.2392154
2065	876.3804153851507	4.251934
2066	227.1282722906817	4.2540426
2067	249.1103306995741	4.2561507
2068	272.1861998482574	4.2561507
2069	798.4493743272337	4.2561507
2070	803.4047864345018	4.2561507
2071	167.01323854176573	4.264738
2072	531.3512985081883	4.264738
2073	200.1284895992427	4.268461
2074	337.1599280988279	4.268461
2075	404.1966222781933	4.268461
2076	162.99863958827228	4.2901673
2077	289.2531489811966	4.2901964
2078	828.460502559036	4.2901964
2079	833.4154838369254	4.2901964
2080	928.476573946154	4.2901964
2081	645.3181022737019	4.293282
2082	383.2772329299012	4.2986755
2083	190.9935094205664	4.2991233
2084	323.1628577716777	4.301559
2085	573.3041103140102	4.3071837
2086	596.3804055438006	4.3071837
2087	478.2232101241898	4.309792
2088	281.17519699570295	4.318042
2089	784.3180636527911	4.318042
2090	854.4389128051666	4.3239775
2091	859.3943058597895	4.3239775
2092	139.98269486731	4.327388
2093	337.216692205965	4.332346
2094	355.2273287298963	4.332346
2095	373.2379728736589	4.332346
2096	391.2481227478917	4.332346
2097	169.97776151224713	4.340715
2098	171.99338071410222	4.340715
2099	216.19636079145087	4.3467536
2100	198.1858410729765	4.34905
2101	199.98834398968503	4.34905
2102	238.1782981522001	4.34905
2103	383.2772798921108	4.3657646
2104	387.1437173885675	4.3794107
2105	607.2157944860897	4.3794107
2106	886.4658705685295	4.382108
2107	891.4205917047769	4.382108
2108	315.0867114110476	4.384352
2109	478.2232784321137	4.384352
2110	623.1980235214794	4.384352
2111	928.4762731118368	4.3900228
2112	162.9985396262134	4.392286
2113	190.9934472220457	4.3948975
2114	149.13272368118825	4.397931
2115	271.2422700993001	4.397931
2116	289.25281768416386	4.397931
2117	307.26347946200497	4.397931
2118	403.2847985997119	4.397931
2119	415.2848680640252	4.397931
2120	421.2953183923849	4.397931
2121	433.2955925982369	4.397931
2122	451.3060548296086	4.397931
2123	583.3478517349562	4.397931
2124	601.3585659873737	4.397931
2125	781.4213940754436	4.397931
2126	798.4480987833917	4.397931
2127	803.4031440605172	4.397931
2128	819.3771480813707	4.397931
2129	825.3382828230962	4.397931
2130	834.3330581190281	4.397931
2131	1578.864799201192	4.397931
2132	203.17980912701347	4.4021187
2133	137.9877945498856	4.40534
2134	158.96169446878085	4.4139123
2135	731.34691746985	4.4139123
2136	960.5540308408548	4.4139123
2137	404.1964167954361	4.434458
2138	271.06035617512543	4.4420834
2139	323.201111186926	4.4465265
2140	333.1853954110095	4.4465265
2141	341.21173707613366	4.4465265
2142	351.19611022606216	4.4465265
2143	359.2221824867406	4.4465265
2144	369.2066273362312	4.4465265
2145	387.2170088836341	4.4465265
2146	405.2275434079128	4.4465265
2147	549.306515103254	4.4465265
2148	566.3331098112774	4.4465265
2149	571.2881806010395	4.4465265
2150	587.2613753844691	4.4465265
2151	594.3641616202806	4.4465265
2152	990.529009013742	4.454591
2153	337.2167968618736	4.4712534
2154	355.2275273956901	4.4712534
2155	519.2961483964937	4.4712534
2156	139.98277539324317	4.4751873
2157	208.03987399458	4.4796867
2158	162.99850526246857	4.4797463
2159	190.9933939282731	4.4797463
2160	796.434576166412	4.496674
2161	404.19663737360713	4.501807
2162	271.2426051196169	4.5048656
2163	451.3065115592022	4.5048656
2164	798.4492701704643	4.5048656
2165	803.4043201598313	4.5048656
2166	870.4341031758503	4.5048656
2167	289.2531617411053	4.5131345
2168	884.4496381743826	4.5131345
2169	889.4051155445696	4.5131345
2170	942.4941614792376	4.5215154
2171	259.0970540759115	4.5354924
2172	351.21496948536003	4.538778
2173	478.2232328210189	4.5438695
2174	876.381081188922	4.5438695
2175	780.3234910182783	4.5607405
2176	227.983087275653	4.560912
2177	566.3690431200235	4.5720797
2178	257.1537826204623	4.5799694
2179	309.22151182664106	4.5799694
2180	319.20596469645267	4.5799694
2181	337.2163420063834	4.5799694
2182	355.2269740060626	4.5799694
2183	373.23760789383056	4.5799694
2184	391.24798378682107	4.5799694
2185	414.26443306975455	4.5799694
2186	467.2799404597907	4.5799694
2187	485.2904176600954	4.5799694
2188	503.3007224430257	4.5799694
2189	521.3108532371904	4.5799694
2190	538.3374232546668	4.5799694
2191	543.2930065384784	4.5799694
2192	559.2669862596231	4.5799694
2193	562.3376089793042	4.5799694
2194	584.3194906009389	4.5799694
2195	798.4894651263774	4.5799694
2196	911.5513985371958	4.5799694
2197	1058.6422208361923	4.5799694
2198	1063.5977629855042	4.5799694
2199	191.16464678031213	4.584287
2200	213.14664314986075	4.5848265
2201	291.2108814537608	4.5878506
2202	884.4488122853749	4.5878506
2203	942.4906506307916	4.5878506
2204	1041.6153489691485	4.5878506
2205	235.16944654071452	4.589826
2206	796.4336766982235	4.5957546
2207	209.15407511705607	4.6029687
2208	137.98769527216425	4.620292
2209	190.99342739428224	4.636078
2210	139.98264818083928	4.636651
2211	533.1293806337097	4.639701
2212	299.2374957375037	4.644969
2213	658.3808617162244	4.644969
2214	663.3363397789425	4.644969
2215	285.1701152431567	4.653124
2216	477.2857382091075	4.653124
2217	495.29594573078873	4.653124
2218	713.3144605054298	4.653121
2219	697.3412385635975	4.653124
2220	162.9985288240547	4.653954
2221	692.3859437798216	4.6545544
2222	852.4233202133539	4.6614294
2223	128.95156295167132	4.6753798
2224	257.1289224500909	4.6779747
2225	404.1964834731976	4.6779747
2226	776.2921425926605	4.6779747
2227	290.2119526610489	4.704208
2228	729.3680557319034	4.7077093
2229	139.98269041955962	4.708071
2230	162.9985215862549	4.708071
2231	190.9934258598236	4.708071
2232	266.1731035970463	4.7111807
2233	724.4129083639118	4.7118235
2234	199.9886685026422	4.7124662
2235	226.18061330425377	4.715475
2236	244.19124253341693	4.715475
2237	198.1863707826313	4.716253
2238	214.1806271222578	4.7174053
2239	236.16239468142828	4.7174582
2240	226.0124273513406	4.718411
2241	780.4386640427986	4.720679
2242	785.3941009814786	4.720679
2243	259.2386333763403	4.721455
2244	401.2174046312039	4.724157
2245	419.2281871440076	4.724157
2246	457.1844117082993	4.724157
2247	441.2103339659477	4.7262535
2248	464.28655785253	4.7265
2249	436.2549362322216	4.726805
2250	257.1288578010317	4.727635
2251	289.2523771808292	4.745995
2252	478.2231142445898	4.7526703
2253	404.196680772427	4.777964
2254	261.11033697909164	4.783442
2255	171.9933859688195	4.7892118
2256	227.9833078540144	4.793909
2257	137.98774267993383	4.795475
2258	974.5333194239388	4.797524
2259	139.98274265454847	4.7998114
2260	246.2430601096448	4.8023276
2261	158.96169868094677	4.8057137
2262	289.0922548309649	4.8057137
2263	553.2991846574623	4.8057137
2264	307.1028260371137	4.8138156
2265	831.3742895324791	4.8138156
2266	641.3153345434964	4.816599
2267	162.9985736668947	4.820189
2268	636.3599200964547	4.8207674
2269	271.24240484423734	4.8219113
2270	289.2529636424261	4.8219113
2271	307.2636243290334	4.8219113
2272	577.3375388691998	4.8219113
2273	595.3481342740978	4.8219113
2274	613.3590325825071	4.8219113
2275	810.4486068243536	4.8219113
2276	815.403610938408	4.8219113
2277	837.3380334014996	4.8219113
2278	190.99349934080087	4.823105
2279	202.2168635833442	4.824601
2280	309.20638860561974	4.827976
2281	511.2909326535239	4.8551235
2282	708.3810087961111	4.8551235
2283	713.3367186473895	4.8551235
2284	478.222849792354	4.8613696
2285	277.2168135695433	4.8624716
2286	295.2274060457804	4.8624716
2287	348.275020341895	4.8624716
2288	353.2304463884008	4.8624716
2289	324.19634881204195	4.89768
2290	261.1103368700495	4.898387
2291	262.2381081051178	4.9111953
2292	493.2804459189238	4.9143357
2293	740.4075179021704	4.9143357
2294	745.3629356253052	4.9143357
2295	297.2219865459782	4.9227858
2296	690.3710733646881	4.9227858
2297	227.98391006608296	4.923549
2298	695.3262173358218	4.9257975
2299	137.98818501465755	4.932468
2300	139.9830213656281	4.9481354
2301	162.99893686042063	4.948758
2302	190.993719140422	4.9567456
2303	289.2531641324812	4.9754415
2304	339.2326305717609	4.9754415
2305	375.2534526726373	4.9754415
2306	420.3118100321489	4.9754415
2307	367.2483935501385	4.988152
2308	450.2704748612276	4.988152
2309	455.2258166585347	4.988152
2310	580.384545968532	5.017231
2311	626.2759676549919	5.02171
2312	313.07080853354086	5.0248857
2313	309.2215074083798	5.025181
2314	319.2059820172918	5.025181
2315	337.2164073492822	5.025181
2316	355.2270500349427	5.025181
2317	373.2376608906723	5.025181
2318	391.24800522078607	5.025181
2319	499.30602373574686	5.025181
2320	517.316634813385	5.025181
2321	535.3266529199567	5.025181
2322	552.3531892456886	5.025181
2323	557.3085434145065	5.025181
2324	573.2826330558564	5.025181
2325	576.3533890454784	5.025181
2326	598.3354360580863	5.025181
2327	1091.6290978566542	5.025181
2328	175.11207870440688	5.0331497
2329	299.2009358405271	5.0331497
2330	430.11373092789614	5.033721
2331	493.2802643807189	5.0439663
2332	690.3704968663162	5.0439663
2333	695.3257036475477	5.0439663
2334	283.1544635864453	5.046697
2335	475.2698918127477	5.046697
2336	711.2980635822214	5.046697
2337	289.2529963652448	5.049445
2338	509.3092853105688	5.049445
2339	724.3757550023876	5.049445
2340	299.0917702541875	5.0607457
2341	455.2259658876317	5.0719137
2342	626.2758405077935	5.0719137
2343	277.18045804401095	5.084016
2344	263.1648038175011	5.0927405
2345	227.98319352542407	5.099669
2346	162.99851768699716	5.1007137
2347	722.3967007997915	5.105628
2348	727.3521159776412	5.105628
2349	327.19600283305743	5.1279488
2350	299.0916581209321	5.1329308
2351	190.9934315301525	5.139336
2352	504.2814740607976	5.1505013
2353	198.18584990117168	5.155426
2354	186.95676051666973	5.156666
2355	177.16494002442718	5.1682262
2356	158.9617025484093	5.1791983
2357	339.23231369289454	5.1791983
2358	357.2427118887712	5.1791983
2359	375.25325917191566	5.1791983
2360	487.3061046204871	5.1791983
2361	505.3160967185013	5.1791983
2362	522.3430950562347	5.1791983
2363	527.2987144001152	5.1791983
2364	550.374190024198	5.1791983
2365	568.3249162921095	5.1791983
2366	139.9828912712329	5.1868796
2367	695.3254394659418	5.1901336
2368	329.2115073961849	5.1959815
2369	780.4537819984754	5.2299733
2370	137.98794215393184	5.234604
2371	190.9945243433827	5.245869
2372	706.3652530324596	5.2467666
2373	667.3309590149553	5.2483397
2374	406.381343826794	5.2542443
2375	158.1544824846679	5.2554045
2376	175.1487150819938	5.259121
2377	228.19644818376133	5.2600484
2378	273.2541665403271	5.2600484
2379	211.1698173606004	5.2609806
2380	229.18072800065343	5.2619157
2381	634.3441350917445	5.264831
2382	639.299418085171	5.264831
2383	250.1783388455573	5.265659
2384	266.1523615914027	5.266614
2385	193.15931794429915	5.2675242
2386	162.99876063179087	5.2870183
2387	223.1335446822404	5.288276
2388	565.3012868976112	5.2890477
2389	365.2302842242482	5.28965
2390	128.08232791107903	5.3021207
2391	155.12949087355136	5.3021207
2392	249.20660110242227	5.307479
2393	139.98264550623412	5.3075924
2394	190.99340281881484	5.3075924
2395	128.11868802889327	5.3107605
2396	294.24326632318895	5.3146515
2397	334.2355531607822	5.3146515
2398	137.98790082971422	5.3268547
2399	126.10304487739828	5.3280063
2400	130.1343003588777	5.3280063
2401	136.08727348183172	5.336627
2402	150.10300375047734	5.336627
2403	151.09825633699316	5.336627
2404	153.1138903891338	5.336627
2405	165.11391659053731	5.336627
2406	167.12952081584817	5.336627
2407	192.1246975698165	5.336627
2408	693.3102148177896	5.339812
2409	291.1959048899536	5.3402834
2410	626.2759195250617	5.3565474
2411	477.28558086131966	5.3572598
2412	530.33314829294	5.3572598
2413	535.2884621426144	5.3572598
2414	558.3644416424466	5.357972
2415	169.14517002258071	5.379439
2416	331.2272284650726	5.3843594
2417	451.2309533881904	5.3958263
2418	429.2493412446729	5.39851
2419	411.2381975868757	5.3987613
2420	474.308068997402	5.4008584
2421	429.2510743044717	5.4028597
2422	451.2332750691366	5.4028597
2423	140.08214883167742	5.405051
2424	124.08731085227112	5.4135785
2425	125.0906420934752	5.4135785
2426	567.3143923027774	5.4173946
2427	131.08197263938172	5.4305677
2428	163.09813843789485	5.4305677
2429	197.10371932280003	5.4305677
2430	313.23782253114285	5.4364986
2431	162.99889509755351	5.4369183
2432	240.1964165597153	5.437855
2433	165.9833531058337	5.439116
2434	534.3128719220973	5.439091
2435	626.2760508935481	5.4408383
2436	517.314474340487	5.445128
2437	269.21176723802284	5.4525623
2438	439.2313595186226	5.45758
2439	492.2389649162299	5.45758
2440	190.9938805338936	5.4606566
2441	139.0743758733096	5.472624
2442	283.15447970080913	5.474282
2443	491.26463895290175	5.474282
2444	688.3548239152516	5.474282
2445	693.3101889009284	5.474282
2446	139.98307844931676	5.4880614
2447	265.105385858142	5.48884
2448	164.1186081060661	5.489451
2449	392.227998243042	5.4995556
2450	251.2012905147958	5.505036
2451	348.2023828455536	5.5066805
2452	309.204267605688	5.507413
2453	153.09001160339835	5.5146174
2454	176.1060228596071	5.5146174
2455	309.1315107745433	5.5212083
2456	332.207582116483	5.521689
2457	304.17610244688035	5.5221853
2458	137.08251628547436	5.531413
2459	153.0774465510701	5.531413
2460	166.10908967527212	5.531413
2461	179.0930348366108	5.531413
2462	227.98375302774	5.532156
2463	167.0930833776469	5.539788
2464	162.99870460763975	5.5452647
2465	190.99362462706972	5.5452647
2466	125.08254376099146	5.5481505
2467	509.2768275278789	5.5592065
2468	718.4550508600465	5.5682096
2469	408.3968492111746	5.5716066
2470	317.2124046601881	5.577514
2471	309.2056771737198	5.5854683
2472	269.2122237752051	5.5876203
2473	546.3304357056197	5.5949893
2474	362.2925398536766	5.601737
2475	367.2478633308945	5.601737
2476	267.197201161361	5.614692
2477	135.07942126652577	5.6153145
2478	202.1089662677448	5.6237206
2479	190.9942745754846	5.646069
2480	227.984551239932	5.6472406
2481	140.05834012926206	5.648883
2482	139.9836533035315	5.6517363
2483	162.99930916664005	5.6517363
2484	491.3038746388976	5.653018
2485	688.3952872135649	5.653018
2486	693.3506363126421	5.653018
2487	150.06657837372146	5.657266
2488	396.27765401096224	5.6574035
2489	702.3741040723438	5.6699824
2490	665.3192745430968	5.678397
2491	707.3301096975157	5.678397
2492	473.2932371498527	5.686866
2493	285.07774561570403	5.689443
2494	123.07956427073802	5.690887
2495	147.07949968406768	5.690887
2496	149.02460249889285	5.6933746
2497	177.05613929477803	5.695289
2498	269.21301833472813	5.709596
2499	149.08253508539642	5.7161326
2500	139.98353054152574	5.7352114
2501	309.20705703216294	5.7352114
2502	291.19797751921806	5.7360425
2503	274.2758422163116	5.7365317
2504	349.2021428861802	5.7368736
2505	725.3791854992601	5.7368736
2506	137.98861221644856	5.7386
2507	288.2923229199914	5.7563267
2508	384.3975318684878	5.7591844
2509	230.24976180726105	5.772323
2510	349.2010315429386	5.7827525
2511	267.19800583146946	5.7875004
2512	161.08245209954316	5.792005
2513	162.0856253110342	5.792005
2514	132.05600010536088	5.800484
2515	419.31620598874713	5.817459
2516	290.271267740351	5.822566
2517	267.1977832762382	5.8392854
2518	257.1923887628662	5.856373
2519	275.2032185198098	5.8597302
2520	128.9518537551931	5.861753
2521	528.3214333828902	5.8648686
2522	533.276633074924	5.8648686
2523	269.213348558064	5.8649926
2524	335.22437998935504	5.8738623
2525	732.4742122145659	5.88233
2526	309.20688210947947	5.899327
2527	334.2379868850708	5.9078517
2528	139.98369208698986	5.914838
2529	190.99452384785235	5.914838
2530	276.19598810345	5.9249663
2531	254.2131763516453	5.929291
2532	335.2226284606899	5.935543
2533	718.4570138716407	5.943042
2534	162.99940923839705	5.9499607
2535	637.3254034791771	5.9504786
2536	317.2128063746276	5.9528055
2537	423.23921903869433	5.984653
2538	299.2029579404475	5.9877467
2539	227.9840405105569	5.988376
2540	349.1441972895932	5.9946146
2541	209.1187991950089	5.9963093
2542	255.1245114500863	5.996582
2543	237.11384303987856	5.997273
2544	311.1873152692716	5.997273
2545	333.16943568241743	5.997273
2546	356.24559739399086	5.998016
2547	718.4586168882745	6.003091
2548	288.29185943669006	6.007169
2549	242.28509891532684	6.017785
2550	190.9940958790457	6.0398846
2551	295.22975850713567	6.0529776
2552	162.9991492232422	6.0635324
2553	269.21322394688366	6.078253
2554	496.2522512475312	6.078253
2555	686.3792611738859	6.0950317
2556	691.3348968052645	6.103467
2557	489.2879565835603	6.111969
2558	774.4683355511246	6.111969
2559	779.4236124762143	6.111969
2560	330.26514665959326	6.119569
2561	277.2177786509506	6.129054
2562	294.24420539225525	6.129054
2563	334.2366137378803	6.129054
2564	295.22838002763115	6.13732
2565	335.2219805168989	6.141931
2566	252.23370077229845	6.1463823
2567	235.1340659811597	6.157191
2568	235.13465331602293	6.160913
2569	333.20500641349776	6.1719456
2570	288.29227500143566	6.1819634
2571	128.95163316125374	6.1932507
2572	496.24975912395627	6.197185
